accX,accY,accZ
1.0336761,-2.2553253,9.23262
1.0432587,-2.274475,8.993209999999998
1.0289001,-2.2170258,9.2374115
1.0528412,-2.2457428,8.930954
1.1007233,-2.2601166,8.964477999999998
1.0863495,-2.3079987,9.017151
1.0241089,-2.3079987,8.844772
1.0863495,-2.269699,9.275726
1.1150818,-2.3558807,9.160797
1.119873,-2.3032074,9.342758
1.071991,-2.3415222,9.3284
1.1150818,-2.3271484,9.203888
1.1581879,-2.3463135,9.189529
1.1629639,-2.360672,9.179947
1.1486053,-2.336731,9.17038
1.0863495,-2.3558807,9.065033
1.095932,-2.3319397,9.045883
1.1007233,-2.3319397,9.017151
1.0767822,-2.3941956,8.964477999999998
1.1055145,-2.4181366,9.088974
1.1486053,-2.4037628,9.0793915
1.1486053,-2.4133453,9.179947
1.1342468,-2.4133453,9.256561
1.1677551,-2.3702545,9.036301000000002
1.1055145,-2.3032074,9.39064
1.1342468,-2.3175812,8.993209999999998
1.119873,-2.3175812,9.314026
1.095932,-2.2840576,9.01236
1.0576324,-2.274475,9.242203000000002
1.0815735,-2.274475,9.041092
1.0671997,-2.2936401,9.127274
1.1294556,-2.274475,9.21347
1.0336761,-2.2936401,8.954895
1.0528412,-2.3415222,9.203888
1.0528412,-2.274475,8.921386999999998
1.0863495,-2.3463135,9.266144
1.119873,-2.3463135,8.978835999999998
1.0624084,-2.31279,9.199112
1.1342468,-2.3319397,9.069824
1.1294556,-2.2792664,9.069824
1.119873,-2.3558807,9.208679
1.1246643,-2.3175812,8.902222
1.1390228,-2.3894043,9.21347
1.1677551,-2.3463135,8.959685999999998
1.119873,-2.4037628,9.227844
1.1438141,-2.3941956,9.069824
1.1629639,-2.4181366,9.122498
1.1725464,-2.4420776,9.290085
1.1725464,-2.408554,9.0793915
1.20607,-2.3989716,9.227844
1.1486053,-2.4612274,9.194321
1.1629639,-2.4181366,9.17038
1.1390228,-2.4133453,9.21347
1.1007233,-2.3989716,9.1033325
1.1150818,-2.3798218,9.122498
1.0911407,-2.3654633,8.911804
1.071991,-2.3941956,9.165588
1.0241089,-2.384613,9.0746155
1.0384674,-2.408554,9.136856
1.0384674,-2.408554,9.266144
1.0480499,-2.4037628,9.127274
1.1007233,-2.3941956,9.17038
1.071991,-2.4037628,9.01236
1.1055145,-2.3558807,9.2374115
1.1007233,-2.3654633,9.112915
1.0815735,-2.3032074,9.117706
1.0911407,-2.3415222,9.127274
1.1007233,-2.3510895,9.0746155
1.1342468,-2.3175812,9.223053
1.1246643,-2.2840576,9.026718
1.1007233,-2.2888489,9.1033325
1.1007233,-2.274475,9.0793915
1.0480499,-2.3223572,9.060242
1.1150818,-2.3319397,9.088974
1.1007233,-2.2792664,9.017151
1.0911407,-2.269699,9.156006
1.0576324,-2.2888489,8.892654
1.0432587,-2.3079987,9.069824
1.0911407,-2.3079987,8.993209999999998
1.0863495,-2.3032074,9.002777
1.095932,-2.3032074,9.093765
1.0815735,-2.2792664,8.873488999999998
1.0911407,-2.3032074,9.17038
1.1629639,-2.3702545,9.041092
1.1581879,-2.3223572,9.0746155
1.1773376,-2.3510895,9.122498
1.1964874,-2.3463135,8.839981
1.1773376,-2.360672,9.021942
1.1773376,-2.432495,8.844772
1.1055145,-2.3702545,8.873488999999998
1.1342468,-2.4229279,9.065033
1.1150818,-2.432495,9.036301000000002
1.119873,-2.4229279,9.088974
1.1342468,-2.4229279,9.189529
1.1294556,-2.3989716,9.270935
1.119873,-2.408554,9.333176000000002
1.119873,-2.4372864,9.294876
1.1533966000000002,-2.4229279,9.294876
1.1390228,-2.3510895,9.246994
1.1581879,-2.360672,9.208679
1.1629639,-2.2840576,9.127274
1.1486053,-2.3463135,9.179947
1.119873,-2.3271484,9.160797
1.1677551,-2.3271484,9.194321
1.1246643,-2.2649078,9.270935
1.230011,-2.2936401,9.112915
1.1246643,-2.2888489,9.189529
1.2348022,-2.2361755,9.1033325
1.1677551,-2.2840576,9.065033
1.1916962,-2.2888489,8.974045
1.1342468,-2.2936401,8.878280999999998
1.1773376,-2.31279,8.863922
1.1390228,-2.3558807,8.830399
1.2012787,-2.3415222,8.89743
1.1294556,-2.3415222,8.911804
1.2252197,-2.3989716,8.926163
1.1725464,-2.475586,8.911804
1.1581879,-2.4277039,8.964477999999998
1.1486053,-2.4229279,8.998001
1.20607,-2.451645,9.069824
1.1821289,-2.5282593,9.132065
1.230011,-2.4899597,9.122498
1.2395782,-2.4564362,9.0793915
1.2683105,-2.4995422,9.026718
1.2491608,-2.432495,9.05545
1.2683105,-2.4564362,9.093765
1.2635345,-2.3702545,9.01236
1.253952,-2.3463135,9.036301000000002
1.253952,-2.3319397,9.05545
1.3018341000000002,-2.2984161,9.007568
1.2443695,-2.269699,9.127274
1.2491608,-2.1691284,9.065033
1.2108612,-2.1643524,9.203888
1.20607,-2.1739197,9.165588
1.1390228,-2.1882935,9.17038
1.119873,-2.1930695,9.127274
1.0480499,-2.2601166,9.223053
1.0671997,-2.1930695,9.179947
1.0432587,-2.2170258,9.132065
1.0480499,-2.2457428,9.088974
1.0624084,-2.2170258,9.136856
1.0671997,-2.274475,9.146439
1.0911407,-2.336731,9.175171
1.0863495,-2.274475,9.184738
1.095932,-2.2888489,9.227844
1.1486053,-2.3223572,9.17038
1.1246643,-2.3989716,9.060242
1.1055145,-2.3941956,9.084183
1.1342468,-2.3798218,9.031509
1.1486053,-2.3941956,9.01236
1.1342468,-2.4372864,8.969269
1.1390228,-2.4229279,9.050659
1.1581879,-2.4277039,8.998001
1.1773376,-2.3750305,8.950103999999998
1.1246643,-2.4133453,9.01236
1.1390228,-2.475586,8.988419
1.1581879,-2.4181366,9.026718
1.1629639,-2.3894043,8.993209999999998
1.1533966000000002,-2.3941956,9.060242
1.1725464,-2.3941956,9.041092
1.1486053,-2.3989716,9.021942
1.1916962,-2.3750305,9.088974
1.1964874,-2.3654633,9.156006
1.1869202,-2.384613,9.165588
1.1390228,-2.3941956,9.1033325
1.1869202,-2.3750305,9.184738
1.1533966000000002,-2.336731,9.026718
1.1102905,-2.408554,9.184738
1.119873,-2.3558807,9.01236
1.1246643,-2.384613,9.175171
1.0815735,-2.3558807,8.978835999999998
1.1533966000000002,-2.3558807,9.117706
1.1055145,-2.360672,8.85434
1.1869202,-2.3223572,9.021942
1.2443695,-2.3510895,8.868712999999998
1.2348022,-2.3223572,9.189529
1.2012787,-2.31279,9.304459
1.2156372,-2.3702545,9.337967
1.2491608,-2.2792664,9.294876
1.1533966000000002,-2.3223572,9.405014
1.1916962,-2.31279,9.266144
1.2012787,-2.2792664,9.270935
1.20607,-2.3463135,9.23262
1.1677551,-2.408554,9.299667
1.1964874,-2.3702545,9.314026
1.1725464,-2.3510895,9.290085
1.2204285,-2.360672,9.280502
1.1533966000000002,-2.3415222,9.189529
1.119873,-2.3463135,9.127274
1.1581879,-2.3558807,9.17038
1.1725464,-2.3223572,9.112915
1.2108612,-2.3223572,9.1033325
1.1294556,-2.3271484,9.036301000000002
1.1773376,-2.3271484,9.065033
1.1150818,-2.3271484,9.069824
1.1533966000000002,-2.3175812,9.0793915
1.1150818,-2.336731,9.065033
1.1055145,-2.3558807,9.05545
1.119873,-2.3510895,9.041092
1.1246643,-2.3415222,9.01236
1.1102905,-2.3079987,9.065033
1.1821289,-2.336731,8.974045
1.119873,-2.2936401,8.993209999999998
1.119873,-2.3175812,8.954895
1.1102905,-2.3079987,8.945328
1.1102905,-2.3558807,9.021942
1.1438141,-2.3989716,9.01236
1.1486053,-2.3702545,9.021942
1.1725464,-2.3702545,9.093765
1.2252197,-2.3941956,9.141647
1.1725464,-2.408554,9.112915
1.1773376,-2.3894043,9.17038
1.1629639,-2.3894043,9.088974
1.1390228,-2.4037628,9.132065
1.1486053,-2.384613,9.117706
1.1677551,-2.4133453,9.194321
1.1629639,-2.384613,9.108124
1.1677551,-2.3894043,9.088974
1.1486053,-2.3702545,8.988419
1.2012787,-2.3510895,9.045883
1.1964874,-2.3510895,9.093765
1.1102905,-2.3319397,9.041092
1.1342468,-2.3271484,9.05545
1.2156372,-2.3079987,9.088974
1.1773376,-2.3079987,9.093765
1.1533966000000002,-2.3175812,9.093765
1.1486053,-2.3750305,9.069824
1.1390228,-2.3463135,9.208679
1.119873,-2.3702545,9.112915
1.1677551,-2.3654633,9.127274
1.095932,-2.3558807,9.069824
1.1007233,-2.408554,9.007568
1.1486053,-2.336731,9.0746155
1.1342468,-2.3223572,9.045883
1.1007233,-2.2840576,9.05545
1.0671997,-2.3032074,9.0985565
1.095932,-2.2361755,9.084183
1.0528412,-2.2936401,9.084183
1.1007233,-2.2649078,9.031509
1.0815735,-2.2840576,9.093765
1.071991,-2.2888489,9.117706
1.0624084,-2.3079987,9.084183
1.0432587,-2.2840576,9.141647
1.0863495,-2.3558807,9.112915
