accX,accY,accZ
-0.16819763,-1.6759338,9.366699
-0.12988281,-1.6663513,9.294876
-0.14424133,-1.6519928,9.318817
-0.15861511,-1.6519928,9.333176000000002
-0.1490326,-1.6519928,9.156006
-0.14424133,-1.66156,9.376282
-0.12988281,-1.6807251,9.160797
-0.14424133,-1.6807251,9.3714905
-0.08679199,-1.637619,9.337967
-0.058059692,-1.6807251,9.256561
-0.11552429,-1.6663513,9.347549
-0.09158325,-1.6807251,9.194321
-0.08679199,-1.6472015,9.337967
-0.053268433,-1.6328278,9.294876
-0.048477173,-1.6328278,9.299667
-0.07720947,-1.6041107,9.376282
-0.053268433,-1.6041107,9.246994
-0.07241820999999998,-1.637619,9.3954315
-0.053268433,-1.6424103,9.333176000000002
-0.029327393,-1.5897369,9.438522
-0.10115051000000001,-1.6232605,9.424164
-0.07720947,-1.5562134,9.199112
-0.06285095,-1.6567688,9.40979
-0.11073303,-1.6424103,9.323608
-0.06285095,-1.5562134,9.39064
-0.13467407,-1.6280518,9.452896
-0.07720947,-1.5801544,9.203888
-0.07241820999999998,-1.5753784,9.534302
-0.13946533,-1.5801544,9.194321
-0.12030029,-1.5849457,9.472046
-0.10594177,-1.5993195,9.347549
-0.15382385,-1.5705872,9.256561
-0.10115051000000001,-1.5945282,9.419373
-0.13946533,-1.66156,9.189529
-0.11552429,-1.5610046,9.256561
-0.14424133,-1.6184692,9.314026
-0.15861511,-1.6328278,9.290085
-0.17297362999999996,-1.5993195,9.3284
-0.10594177,-1.6280518,9.304459
-0.16819763,-1.637619,9.309235
-0.19213867,-1.6232605,9.323608
-0.24958801,-1.637619,9.314026
-0.19691467,-1.637619,9.270935
-0.17297362999999996,-1.66156,9.251785000000002
-0.22564697,-1.6328278,9.290085
-0.19213867,-1.6280518,9.299667
-0.16340637,-1.6280518,9.280502
-0.18734741,-1.6711426,9.251785000000002
-0.19691467,-1.6759338,9.270935
-0.18255615,-1.6807251,9.290085
-0.21128845,-1.6855011,9.261353
-0.1777649,-1.6807251,9.304459
-0.18255615,-1.6711426,9.304459
-0.18255615,-1.6567688,9.376282
