accX,accY,accZ
0.12271118,-3.0939026,9.241608
0.09875488,-3.0699615,9.1458435
0.08439636,-3.0316467,9.174561
0.041305542,-3.0939026,9.1506195
0.041305542,-3.0939026,9.09317
-0.006576538,-3.1561432,9.121902
-0.035308838,-3.1369934,9.236816
0.026931763,-3.1896667,9.11232
0.0077819824,-3.1609344,9.193726
0.0460968,-3.1609344,9.141052
0.031723022,-3.1848755,9.126678
0.08439636,-3.2136078,9.236816
0.09875488,-3.2279816,9.136261
0.11791992,-3.2375488,9.169785
0.08439636,-3.2710724,9.28949
0.16101074,-3.2758636,9.28949
0.20887756,-3.285431,9.255966
0.20887756,-3.3141632,9.28949
0.25675964,-3.3476868,9.222458
0.27113342,-3.304596,9.299072
0.32859802,-3.2998047,9.2846985
0.3190155,-3.3189545,9.323013
0.39083862,-3.3428955,9.337372
0.39562988,-3.2806396,9.260757000000002
0.3190155,-3.2279816,9.227234
0.34295654,-3.24234,9.203293
0.33816528,-3.1896667,9.275131
0.32380676,-3.1657257,9.255966
0.33816528,-3.1561432,9.265549
0.28549194,-3.1609344,9.299072
0.34295654,-3.108261,9.318222
0.3477478,-3.0651703,9.30864
0.32859802,-3.0699615,9.366104000000002
0.32859802,-3.1034698,9.370895
0.34295654,-3.0651703,9.327805
0.39562988,-3.0507965,9.236816
0.33337402,-3.08432,9.299072
0.38604736,-3.060379,9.184143
0.45309448,-3.0412292,9.246399
0.4387207,-3.0699615,9.246399
0.44830322,-3.0077057,9.198517
0.41957092,-3.0412292,9.184143
0.49139404,-3.0507965,9.217667
0.44830322,-3.0316467,9.193726
0.42436218,-3.0747528,9.222458
0.46266174,-3.0172882,9.241608
0.44351196,-2.9598236,9.217667
0.33337402,-3.012497,9.236816
0.40042114,-3.0268555,9.2846985
0.3764801,-3.0555878,9.265549
0.32859802,-3.060379,9.303848
0.3190155,-3.108261,9.299072
0.36689758,-3.0651703,9.356522
0.36210632,-3.0795288,9.260757000000002
0.28549194,-3.0891113,9.246399
0.27592468,-3.1609344,9.299072
0.3477478,-3.1896667,9.303848
0.29507446,-3.146576,9.222458
0.3812561,-3.1800842,9.30864
0.31422424,-3.2088165,9.212875
0.29986572,-3.194458,9.303848
0.28070068,-3.2040253,9.232025
0.25198364,-3.2566986,9.236816
0.24719238,-3.2614899,9.212875
0.29507446,-3.2710724,9.212875
0.27113342,-3.2806396,9.313431
0.23760986,-3.2950134,9.260757000000002
0.25198364,-3.2566986,9.222458
0.24240112,-3.3428955,9.236816
0.33337402,-3.3237457,9.184143
0.29986572,-3.357254,9.13147
0.31422424,-3.3381042,9.160202000000002
0.29507446,-3.2902222,9.11232
0.27592468,-3.333313,9.102737
0.29507446,-3.333313,8.978241
0.2615509,-3.328537,8.983031999999998
0.20887756,-3.4099274,9.016556
0.12748718,-3.3907776,9.088379
0.14186096,-3.3955688,8.920776
0.055664063,-3.3907776,8.805861999999998
0.036514282,-3.41951,8.724457
0.0077819824,-3.443451,8.585601999999998
-0.020950317,-3.491333,8.585601999999998
0.031723022,-3.4482422,8.547287
-0.0018005371,-3.4626007,8.614319
0.0077819824,-3.4482422,8.724457
0.022140503,-3.4626007,8.825012
0.012573242,-3.4147186,8.959091
-0.0018005371,-3.4099274,9.160202000000002
0.022140503,-3.328537,9.174561
0.0077819824,-3.2327576,9.246399
0.08439636,-3.0699615,9.44751
0.11791992,-2.9310913,9.4427185
0.12271118,-2.8496857,9.461868
0.13227844,-2.7491302,9.481033
0.1370697,-2.7012482,9.533691
0.2328186,-2.6437836,9.50975
0.1993103,-2.557602,9.557648
0.16101074,-2.5623932,9.385254
0.15621948,-2.581543,9.356522
0.1370697,-2.6437836,9.1506195
0.1370697,-2.6868896,9.074005
0.10354614,-2.763504,9.021332
0.08439636,-2.7922363,9.035706
0.09875488,-2.8880005,9.054855
0.06524658,-2.9215088,9.054855
0.07481384,-2.9550323,9.121902
0.0796051,-2.9933472,9.097946
0.07003784,-2.9837646,9.208084
0.12271118,-2.9933472,9.265549
0.09875488,-2.8832092,9.399628
0.14665222,-2.9310913,9.471451
0.19451904,-2.8880005,9.586365
0.27592468,-2.7826538,9.557648
0.3477478,-2.763504,9.682144
0.34295654,-2.6006927,9.643829
