accX,accY,accZ
-0.11192322,-3.0077057,9.706085
-0.10235596,-2.9215088,9.222458
-0.08319092,-2.950241,9.538483
-0.08319092,-2.8640594,9.227234
-0.06404114,-2.8640594,9.217667
-0.049682617,-2.8353271,9.260757000000002
-0.07362366,-2.715622,8.887268
-0.049682617,-2.7587128,9.346954
-0.08798218,-2.6198425,8.734039
-0.006576538,-2.6820984,9.409195
0.026931763,-2.6198425,8.992615
-0.011367798,-2.629425,9.198517
0.0460968,-2.6342163,9.404419
0.050872803,-2.6150513,9.078796
0.13227844,-2.7491302,9.514542
0.15142822,-2.8209534,9.481033
0.16101074,-2.763504,9.25119
0.1993103,-2.8688507,9.524124
0.14665222,-2.9310913,9.572006
0.22802734,-2.945465,9.217667
0.21846008,-3.0029144,9.457077000000002
0.30464172,-3.1178436,9.811432000000002
0.2902832,-3.08432,9.351746
0.38604736,-3.0316467,9.303848
0.42436218,-3.1992493,9.586365
0.47703552,-3.2040253,9.600739
0.53448486,-3.1417847,9.227234
0.5440674,-3.1609344,9.260757000000002
0.6446228,-3.2806396,9.404419
0.7212372,-3.2710724,9.5767975
0.8217926,-3.3141632,9.548065
0.96066284,-3.2662811,9.294281
0.91755676,-3.2806396,9.232025
0.9367218,-3.2614899,9.294281
0.96066284,-3.3237457,9.370895
1.0133362,-3.3237457,9.610306
1.0181274,-3.2902222,9.46666
0.9702301,-3.2279816,9.313431
0.88404846,-3.146576,8.959091
0.7834930399999999,-2.9981384,8.901626999999998
0.69729614,-2.9358826,8.887268
0.601532,-2.950241,8.9543
0.467453,-2.9550323,9.136261
0.36210632,-2.9646149,9.078796
0.24240112,-2.9837646,9.155411
0.13227844,-2.8401184,9.006973
0.07481384,-2.7922363,8.93515
-0.011367798,-2.7826538,8.877686
-0.08798218,-2.7826538,8.949509
-0.14544678,-2.830536,9.045288
-0.19332886,-2.830536,9.203293
-0.25558472,-2.8496857,9.27034
-0.3321991,-2.8161774,9.25119
-0.40402222,-2.7826538,9.126678
-0.40881348,-2.739563,9.107529
-0.43754578,-2.739563,9.107529
-0.50457764,-2.7347717,9.203293
-0.5093689,-2.7587128,9.346954
-0.49978638,-2.8257446,9.437927
-0.51416016,-2.9119415,9.399628
-0.53330994,-2.878418,9.260757000000002
-0.5237274,-2.8209534,9.1506195
-0.5093689,-2.8975677,9.212875
-0.48542786,-2.9741821,9.265549
-0.46148682,-3.0891113,9.481033
-0.37528992,-3.1657257,9.658203
-0.35614014,-3.1513672,9.696503
-0.29388428,-3.146576,9.615097
-0.26994324,-3.0651703,9.399628
-0.23641968,-3.0555878,9.356522
-0.16459656,-3.0651703,9.303848
-0.11192322,-2.9933472,9.346954
-0.11671448,-3.0891113,9.50975
-0.12150574,-3.060379,9.696503
-0.07841492,-3.0699615,9.701294
-0.14544678,-2.9789734,9.615097
-0.1598053,-2.9358826,9.476242
-0.16459656,-2.8975677,9.404419
-0.15023803999999996,-2.854477,9.437927
-0.16938782,-2.902359,9.404419
-0.1550293,-2.8401184,9.413986
-0.23164368,-2.7778625,9.380463
-0.22685242,-2.7730713,9.30864
-0.18374634,-2.7922363,9.303848
-0.22685242,-2.8257446,9.370895
-0.2460022,-2.878418,9.409195
-0.22206116,-2.902359,9.404419
-0.20770264,-2.8209534,9.313431
-0.25558472,-2.8975677,9.265549
-0.23641968,-2.8065948,9.088379
-0.24121094,-2.8065948,9.040497
-0.23164368,-2.830536,8.978241
-0.17417908,-2.8688507,8.973449999999998
-0.20770264,-2.8592682,8.848953
-0.19332886,-2.8736267,8.896834999999998
-0.17417908,-2.8975677,8.863327
-0.14544678,-2.8927917,8.877686
-0.07362366,-2.945465,8.949509
-0.0975647,-2.9310913,8.963882
-0.07362366,-2.9789734,9.040497
-0.035308838,-3.0412292,9.064438
-0.035308838,-3.036438,9.160202000000002
-0.030517578,-3.0699615,9.184143
-0.08319092,-3.0795288,9.27034
-0.07841492,-3.08432,9.246399
-0.14544678,-3.1322021,9.337372
-0.07362366,-3.127411,9.423569
-0.10235596,-3.122635,9.409195
-0.020950317,-3.1609344,9.533691
-0.10713196,-3.1417847,9.433136
-0.054473877,-3.1034698,9.490601
0.050872803,-3.170517,9.572006
0.0029907227,-3.170517,9.610306
0.0029907227,-3.2040253,9.677353
0.036514282,-3.127411,9.619888
0.017364502,-3.108261,9.552856
-0.011367798,-3.0651703,9.409195
-0.07841492,-3.012497,9.332581
-0.08798218,-3.0029144,9.198517
-0.11192322,-2.9837646,9.208084
-0.1598053,-3.0507965,9.164993
-0.19332886,-3.0077057,9.102737
-0.19332886,-3.0939026,9.107529
-0.25558472,-3.1130524,9.107529
-0.18374634,-3.218399,9.169785
-0.23641968,-3.2710724,9.337372
-0.22685242,-3.2806396,9.275131
-0.25558472,-3.2998047,9.313431
-0.23164368,-3.24234,9.232025
-0.25558472,-3.1657257,9.318222
-0.29388428,-3.0699615,9.27034
-0.27952576,-3.036438,9.260757000000002
-0.24121094,-2.988556,9.13147
-0.24121094,-2.8448944,9.121902
-0.31303406,-2.744339,9.1506195
-0.19812012,-2.6581573,9.102737
-0.19332886,-2.6342163,9.188934
-0.10713196,-2.5719604,9.179352
-0.10713196,-2.5623932,9.30864
-0.08798218,-2.538437,9.471451
-0.035308838,-2.5959015,9.552856
-0.07362366,-2.5719604,9.538483
0.036514282,-2.6677246,9.610306
0.060455322,-2.6725159,9.600739
0.07003784,-2.720398,9.557648
0.0796051,-2.7491302,9.591156
0.06524658,-2.7539215,9.50975
0.0796051,-2.811386,9.409195
0.11312866,-2.854477,9.4427185
0.1370697,-2.945465,9.318222
0.09397888,-2.9550323,9.313431
0.12271118,-2.9789734,9.303848
0.0796051,-3.0077057,9.255966
0.15621948,-3.060379,9.1506195
0.15142822,-3.0747528,9.169785
0.1083374,-3.08432,9.198517
0.1083374,-3.1178436,9.164993
0.0460968,-3.1896667,9.255966
0.09397888,-3.1417847,9.260757000000002
0.06524658,-3.1753082,9.313431
0.041305542,-3.1657257,9.418777
0.0460968,-3.170517,9.327805
0.08439636,-3.1513672,9.337372
0.055664063,-3.127411,9.433136
0.017364502,-3.1800842,9.42836
0.017364502,-3.1034698,9.361313
-0.049682617,-3.0460205,9.337372
0.026931763,-3.0460205,9.476242
-0.016159058,-2.9933472,9.366104000000002
-0.025741577,-3.012497,9.318222
0.031723022,-3.0555878,9.30864
0.050872803,-2.9981384,9.27034
0.041305542,-3.012497,9.188934
0.050872803,-2.9933472,9.217667
0.10354614,-3.0029144,9.064438
0.07003784,-2.945465,9.021332
