accX,accY,accZ
0.24719238,-3.6589355,8.997391
0.24719238,-3.697235,9.011765
0.20887756,-3.6541443,9.030914
0.2615509,-3.673294,9.097946
0.21366882,-3.6302032,9.088379
0.2615509,-3.716385,9.002181999999998
0.30464172,-3.6924438,9.035706
0.25198364,-3.7451172,9.102737
0.2902832,-3.697235,9.141052
0.27113342,-3.716385,9.097946
0.35253906,-3.7451172,9.117111
0.32859802,-3.7690582,9.064438
0.35731506,-3.697235,9.035706
0.3477478,-3.716385,8.992615
0.3764801,-3.740326,9.035706
0.3477478,-3.7307587,9.006973
0.35731506,-3.7259674,9.050064
0.3477478,-3.711609,8.983031999999998
0.35253906,-3.73555,9.026123
0.37168884,-3.6876678,8.93515
0.32859802,-3.740326,8.925568
0.33337402,-3.7307587,8.968674
0.32859802,-3.7882233,9.011765
0.29986572,-3.7690582,9.021332
0.30464172,-3.7642822,8.896834999999998
0.26634216,-3.759491,9.026123
0.24240112,-3.8121643,8.983031999999998
0.33337402,-3.7977905,9.006973
0.26634216,-3.8361053,9.011765
0.30464172,-3.7499084,9.021332
0.2902832,-3.783432,8.992615
0.30943298,-3.7882233,9.002181999999998
0.28549194,-3.7738495,8.992615
0.29507446,-3.7929993,8.916
0.27113342,-3.7977905,8.959091
0.2902832,-3.7929993,8.997391
0.28070068,-3.7977905,8.973449999999998
0.28549194,-3.7690582,8.987823499999998
0.35731506,-3.8169403,9.006973
0.27592468,-3.7977905,9.021332
0.28070068,-3.7738495,9.083588
0.28070068,-3.8025818,9.026123
0.25198364,-3.8408966,8.959091
0.2902832,-3.7642822,8.987823499999998
0.27113342,-3.7786407,9.069229000000002
0.30464172,-3.783432,9.11232
0.26634216,-3.7451172,9.107529
0.34295654,-3.7882233,9.016556
0.30464172,-3.783432,9.006973
0.30943298,-3.7307587,8.978241
0.28549194,-3.711609,8.963882
0.29507446,-3.7211761,9.088379
0.26634216,-3.7546997,8.944717
0.26634216,-3.7068176,9.021332
0.29507446,-3.7451172,9.064438
0.31422424,-3.73555,8.983031999999998
0.3190155,-3.7307587,9.026123
0.25198364,-3.73555,9.078796
0.31422424,-3.7068176,9.026123
0.3190155,-3.783432,9.016556
0.3190155,-3.759491,9.021332
0.33816528,-3.7738495,8.9543
0.29507446,-3.7211761,8.930359
0.33337402,-3.740326,8.973449999999998
0.32380676,-3.7786407,9.021332
0.32859802,-3.7642822,9.030914
0.35253906,-3.7451172,8.997391
0.33337402,-3.7451172,9.002181999999998
0.27592468,-3.7738495,9.141052
0.35253906,-3.8025818,8.973449999999998
0.34295654,-3.7642822,8.9543
0.3190155,-3.7738495,9.074005
0.30943298,-3.711609,8.959091
0.35731506,-3.7211761,9.021332
0.32859802,-3.7499084,8.983031999999998
0.30943298,-3.6780853,9.040497
0.3190155,-3.740326,9.064438
0.32380676,-3.73555,8.978241
0.31422424,-3.73555,9.050064
0.35731506,-3.759491,8.968674
0.31422424,-3.6780853,9.016556
0.4099884,-3.7546997,8.949509
0.35253906,-3.7307587,8.973449999999998
0.35253906,-3.7499084,9.102737
0.3477478,-3.7211761,9.050064
0.30464172,-3.7738495,8.987823499999998
0.3190155,-3.7786407,9.097946
0.30464172,-3.807373,9.011765
0.32859802,-3.716385,8.997391
0.32859802,-3.7451172,9.035706
0.33816528,-3.8121643,8.963882
0.31422424,-3.7882233,8.9543
0.30464172,-3.8217316,9.030914
0.34295654,-3.8552551,9.11232
0.28549194,-3.9079285,9.1506195
0.3190155,-3.874405,9.275131
0.35253906,-3.8648376,9.246399
0.35731506,-3.9031372,9.1506195
0.34295654,-3.898346,9.045288
0.3812561,-3.874405,9.016556
0.3812561,-3.7929993,9.016556
0.3477478,-3.7929993,9.035706
0.38604736,-3.7068176,8.939941
0.41957092,-3.716385,8.93515
0.3764801,-3.73555,8.978241
0.37168884,-3.6924438,8.978241
0.34295654,-3.6876678,8.959091
0.39083862,-3.6445618,8.906418
0.35253906,-3.711609,8.973449999999998
0.34295654,-3.6397705,8.963882
0.40042114,-3.6206207,8.877686
0.36210632,-3.6110535,9.002181999999998
0.35731506,-3.6349945,8.9543
0.29986572,-3.6541443,8.968674
0.38604736,-3.6397705,8.983031999999998
0.32859802,-3.6302032,9.064438
0.3477478,-3.6637115,8.997391
0.35731506,-3.6349945,9.002181999999998
0.33337402,-3.649353,8.987823499999998
0.33816528,-3.6445618,8.916
0.33816528,-3.6302032,9.002181999999998
0.3190155,-3.673294,9.035706
0.29507446,-3.649353,9.002181999999998
0.30943298,-3.6924438,8.987823499999998
0.36689758,-3.7068176,9.006973
0.39083862,-3.7259674,8.920776
0.36689758,-3.7499084,8.858536
0.38604736,-3.7068176,8.901626999999998
0.4052124,-3.7929993,8.925568
0.3764801,-3.7786407,9.040497
0.32859802,-3.831314,9.050064
0.36689758,-3.8265228,8.882476999999998
0.36210632,-3.8456726,8.920776
0.36210632,-3.8887787,8.973449999999998
0.36210632,-3.831314,8.992615
0.41477966,-3.8408966,8.983031999999998
0.39083862,-3.8361053,9.030914
0.38604736,-3.831314,9.011765
0.35253906,-3.7546997,9.026123
0.27113342,-3.8025818,8.9543
0.30464172,-3.7451172,8.863327
0.35253906,-3.759491,8.997391
0.29986572,-3.7451172,8.920776
0.32859802,-3.7929993,8.906418
0.33816528,-3.7786407,8.949509
0.30464172,-3.7642822,8.978241
0.32380676,-3.7738495,9.054855
0.35253906,-3.8600464,9.11232
0.33816528,-3.8504639,9.117111
0.36210632,-3.8361053,8.997391
0.36210632,-3.874405,8.963882
0.36689758,-3.874405,8.997391
0.33337402,-3.807373,8.973449999999998
0.33816528,-3.807373,8.93515
0.36210632,-3.7882233,8.925568
0.33337402,-3.8169403,9.045288
0.34295654,-3.7977905,8.997391
0.33337402,-3.783432,9.083588
0.36689758,-3.807373,8.916
0.32380676,-3.740326,8.75798
0.35731506,-3.7690582,8.939941
0.32859802,-3.73555,9.006973
0.30464172,-3.759491,9.188934
0.29507446,-3.7307587,9.136261
0.32859802,-3.711609,9.030914
0.33816528,-3.6828766,9.021332
0.33337402,-3.711609,8.892058999999998
0.32380676,-3.7020264,8.987823499999998
0.33816528,-3.6876678,9.021332
0.36210632,-3.6637115,8.93515
0.33337402,-3.6445618,9.054855
0.35731506,-3.673294,9.107529
0.35731506,-3.6349945,9.021332
