accX,accY,accZ
0.21008301,-1.5753784,9.175171
0.21008301,-1.6232605,9.309235
0.29148865,-1.6232605,9.290085
0.31063843,-1.6232605,9.285294
0.34414673,-1.6663513,9.3954315
0.3154297,-1.6280518,9.467255
0.3776703,-1.6424103,9.414581
0.3010559,-1.6184692,9.122498
0.3010559,-1.5801544,9.084183
0.21965027,-1.637619,9.309235
0.19570923,-1.6472015,9.457687000000002
0.21965027,-1.5657959,9.553452
0.20529175,-1.6184692,9.500778
0.21008301,-1.66156,9.323608
0.14782715,-1.637619,9.285294
0.14782715,-1.6424103,9.318817
0.09996033,-1.66156,9.361908
0.16220093,-1.6663513,9.3284
0.18135071,-1.6424103,9.3284
0.26753235,-1.613678,9.261353
0.2723236,-1.5657959,9.246994
0.29626465,-1.5562134,9.2374115
0.36810303,-1.5083313,9.23262
0.29148865,-1.5227051,9.275726
0.28190613,-1.5322723,9.208679
0.2866974,-1.498764,9.160797
0.33457947,-1.4460907,9.175171
0.26275635,-1.4604492,9.132065
0.22923279,-1.450882,9.309235
0.23881531,-1.4604492,9.3714905
0.23881531,-1.4700317,9.405014
0.21008301,-1.5083313,9.376282
0.22444153,-1.4939728,9.376282
0.19570923,-1.474823,9.40979
0.18135071,-1.50354,9.467255
0.23881531,-1.4939728,9.381073
0.24838257,-1.5227051,9.414581
0.24359131,-1.4939728,9.3714905
0.21487427,-1.5083313,9.337967
0.19091797,-1.5131226,9.3284
0.20050049,-1.5370636,9.366699
0.20050049,-1.5657959,9.3954315
0.18614197,-1.5418549,9.467255
0.21487427,-1.5562134,9.385849
0.26275635,-1.5753784,9.462463
0.24838257,-1.6424103,9.40979
0.2723236,-1.5993195,9.462463
0.3010559,-1.6041107,9.39064
0.26275635,-1.6280518,9.381073
0.22444153,-1.6088867,9.294876
0.24359131,-1.6328278,9.357117
0.21487427,-1.6424103,9.223053
0.20529175,-1.637619,9.194321
0.17176819,-1.6711426,9.242203000000002
0.18614197,-1.6855011,9.246994
0.18614197,-1.637619,9.314026
0.22923279,-1.6472015,9.261353
0.18614197,-1.66156,9.323608
0.14782715,-1.6519928,9.246994
0.21008301,-1.66156,9.352341
0.24359131,-1.6280518,9.3284
0.2579651,-1.5801544,9.3284
0.18614197,-1.5657959,9.304459
0.22923279,-1.5849457,9.40979
0.21965027,-1.5993195,9.333176000000002
0.21965027,-1.6041107,9.314026
0.21965027,-1.5753784,9.414581
0.22923279,-1.5801544,9.428955
0.20050049,-1.6328278,9.357117
0.2579651,-1.5897369,9.309235
0.25317383,-1.5801544,9.280502
0.19570923,-1.5370636,9.2374115
0.23402405,-1.5322723,9.304459
0.20529175,-1.498764,9.3284
0.21008301,-1.5131226,9.280502
0.26753235,-1.4891815,9.337967
0.26275635,-1.498764,9.428955
