accX,accY,accZ
0.032928467,-1.5322723,9.40979
0.047286987,-1.50354,9.424164
0.07122803,-1.4652405,9.347549
0.08081054999999998,-1.4652405,9.309235
0.042495728,-1.5083313,9.294876
0.09037781,-1.450882,9.261353
0.047286987,-1.4221497,9.342758
0.07122803,-1.4365082,9.266144
0.09037781,-1.498764,9.256561
0.09996033,-1.4652405,9.218262
0.10954285,-1.4843903,9.285294
0.12390137,-1.479599,9.270935
0.09516907,-1.4939728,9.337967
0.10954285,-1.50354,9.433731
0.09516907,-1.498764,9.385849
0.11431885000000003,-1.5610046,9.419373
0.14303589,-1.5131226,9.376282
0.10475159,-1.5466461,9.452896
0.15740967,-1.498764,9.357117
0.12390137,-1.5370636,9.400223
0.11431885000000003,-1.5131226,9.40979
0.14782715,-1.5179138,9.405014
0.11431885000000003,-1.4604492,9.323608
0.15740967,-1.498764,9.314026
0.08560181,-1.4891815,9.323608
0.09037781,-1.5131226,9.385849
0.06643677,-1.50354,9.381073
0.042495728,-1.450882,9.385849
0.11911011,-1.5083313,9.366699
0.07122803,-1.4891815,9.376282
0.052078247,-1.4604492,9.3954315
0.08081054999999998,-1.474823,9.405014
0.047286987,-1.4939728,9.3714905
0.052078247,-1.5227051,9.405014
0.07601929,-1.5370636,9.304459
0.07122803,-1.4843903,9.290085
0.08081054999999998,-1.5322723,9.309235
0.056869507,-1.4652405,9.275726
0.09516907,-1.50354,9.266144
0.07122803,-1.4939728,9.280502
0.13348389,-1.5131226,9.218262
0.16220093,-1.4939728,9.299667
0.07122803,-1.5370636,9.3954315
0.042495728,-1.455658,9.3714905
0.037704468,-1.479599,9.414581
-0.0005950928,-1.479599,9.419373
-0.034118652,-1.474823,9.419373
-0.058059692,-1.4843903,9.486404
-0.024536133,-1.5083313,9.620483
-0.014968872,-1.5610046,9.515137
0.008987427,-1.5227051,9.491196
0.07601929,-1.5083313,9.357117
0.10475159,-1.5610046,9.405014
0.13825989,-1.5274963,9.294876
0.17176819,-1.5274963,9.256561
0.15261841,-1.5083313,9.21347
0.11911011,-1.4939728,9.414581
0.11431885000000003,-1.4843903,9.357117
0.18135071,-1.4652405,9.270935
0.18135071,-1.4604492,9.194321
0.09996033,-1.4077759,9.266144
0.12390137,-1.4029846,9.194321
0.08081054999999998,-1.3742676,9.21347
0.07601929,-1.3551025,9.189529
0.07601929,-1.3982086,9.280502
0.06643677,-1.3790436,9.246994
0.032928467,-1.3598938,9.318817
0.047286987,-1.4269257,9.337967
0.042495728,-1.3694763,9.333176000000002
-0.024536133,-1.3790436,9.3714905
0.037704468,-1.3838348,9.366699
0.032928467,-1.3742676,9.405014
0.056869507,-1.3886261,9.510345
0.013763428,-1.3455353,9.481628
0.023345947,-1.4125671,9.500778
0.028137207,-1.3982086,9.548660000000002
0.008987427,-1.3742676,9.438522
-0.014968872,-1.4412994,9.405014
0.032928467,-1.4460907,9.476837
0.07601929,-1.4652405,9.419373
0.028137207,-1.474823,9.400223
0.037704468,-1.498764,9.3714905
0.06643677,-1.5514374,9.337967
0.047286987,-1.5322723,9.337967
0.042495728,-1.5418549,9.304459
0.018554688,-1.5562134,9.333176000000002
0.08081054999999998,-1.5322723,9.294876
0.07601929,-1.5466461,9.314026
0.08081054999999998,-1.5466461,9.290085
0.08560181,-1.50354,9.280502
0.07601929,-1.5179138,9.318817
0.08081054999999998,-1.5370636,9.21347
0.061645508,-1.5131226,9.275726
0.023345947,-1.5131226,9.299667
0.037704468,-1.4843903,9.361908
-0.0005950928,-1.4317169,9.347549
0.032928467,-1.4891815,9.337967
0.042495728,-1.4652405,9.39064
0.028137207,-1.450882,9.424164
0.09516907,-1.4604492,9.333176000000002
0.023345947,-1.4652405,9.361908
0.028137207,-1.4317169,9.381073
0.052078247,-1.4077759,9.3284
0.11911011,-1.3598938,9.433731
0.06643677,-1.4077759,9.433731
0.061645508,-1.3551025,9.357117
0.11431885000000003,-1.3742676,9.337967
0.10475159,-1.3598938,9.280502
0.13348389,-1.3551025,9.285294
0.09996033,-1.2689209,9.2374115
0.08560181,-1.3503113000000002,9.251785000000002
0.09996033,-1.3742676,9.347549
0.08560181,-1.3503113000000002,9.400223
0.09037781,-1.3886261,9.462463
0.08560181,-1.4173584,9.443314
0.08081054999999998,-1.450882,9.495987
0.08560181,-1.4269257,9.352341
0.09037781,-1.4365082,9.539078000000002
0.07122803,-1.4460907,9.510345
0.07601929,-1.479599,9.3954315
0.08560181,-1.4317169,9.486404
0.09037781,-1.4604492,9.457687000000002
0.07122803,-1.5179138,9.3954315
0.13825989,-1.4843903,9.381073
0.11911011,-1.4939728,9.366699
0.13825989,-1.4939728,9.361908
