accX,accY,accZ
0.2902832,-1.2120514,9.653412
0.29986572,-1.1689606,9.634262
0.2615509,-1.2264252000000002,9.720444
0.26634216,-1.1450195,9.7348175
0.31422424,-1.1689606,9.830582
0.27592468,-1.1689606,9.806641
0.33337402,-1.1498108,9.658203
0.31422424,-1.1498108,9.68692
0.32380676,-1.1067047,9.672562
0.31422424,-1.1402283,9.677353
0.33337402,-1.1498108,9.7395935
0.22802734,-1.1402283,9.758759
0.28549194,-1.0923462,9.82579
0.33337402,-1.1067047,9.672562
0.25675964,-1.0588226,9.706085
0.30464172,-1.0923462,9.68692
0.3190155,-1.1067047,9.639038
0.27113342,-1.0684052,9.643829
0.29986572,-1.0923462,9.672562
0.27113342,-1.1210785,9.672562
0.28549194,-1.0923462,9.691711
0.30943298,-1.1833191,9.600739
0.27592468,-1.1498108,9.715652
0.22325134,-1.1785431,9.595947
0.2615509,-1.1833191,9.66777
0.27113342,-1.2024841,9.629471
0.21846008,-1.1881104,9.662979000000002
0.26634216,-1.1976929,9.62468
0.23760986,-1.1929016,9.629471
0.23760986,-1.2216339,9.610306
0.27113342,-1.2264252000000002,9.682144
0.25675964,-1.1785431,9.629471
0.24240112,-1.1737518,9.753967
0.21846008,-1.2312164,9.691711
0.25675964,-1.2312164,9.749176
0.24240112,-1.1067047,9.658203
0.22802734,-1.1929016,9.658203
0.25198364,-1.2120514,9.68692
0.28549194,-1.1689606,9.7348175
0.24719238,-1.1689606,9.677353
0.2902832,-1.1881104,9.658203
0.25675964,-1.1641693,9.7348175
0.2615509,-1.154602,9.691711
0.27592468,-1.1737518,9.658203
0.27592468,-1.159378,9.725235
0.29986572,-1.0923462,9.696503
0.28070068,-1.2168427,9.710876
0.27592468,-1.1881104,9.696503
0.19451904,-1.1881104,9.653412
0.29507446,-1.1689606,9.691711
0.2328186,-1.1019287,9.662979000000002
0.25198364,-1.2072754,9.653412
0.2040863,-1.1881104,9.682144
0.24719238,-1.1881104,9.610306
0.24240112,-1.1402283,9.648621
0.24240112,-1.1976929,9.610306
0.27113342,-1.1498108,9.66777
0.29507446,-1.1689606,9.662979000000002
0.24719238,-1.1498108,9.691711
0.27592468,-1.154602,9.658203
0.27113342,-1.1976929,9.730026
0.27113342,-1.1402283,9.634262
0.24240112,-1.1258698,9.749176
0.27592468,-1.154602,9.658203
0.28549194,-1.1402283,9.66777
0.28549194,-1.1402283,9.68692
0.25675964,-1.1450195,9.672562
0.30464172,-1.154602,9.696503
0.24719238,-1.1881104,9.682144
0.23760986,-1.1737518,9.634262
0.28549194,-1.135437,9.7348175
0.26634216,-1.1881104,9.7348175
0.24719238,-1.1258698,9.66777
0.25198364,-1.2072754,9.720444
0.19451904,-1.1881104,9.744385
0.21846008,-1.2312164,9.706085
0.22802734,-1.1498108,9.62468
0.29986572,-1.1881104,9.677353
0.21366882,-1.159378,9.744385
0.23760986,-1.154602,9.68692
0.2328186,-1.1976929,9.62468
0.24719238,-1.1976929,9.7395935
0.25198364,-1.2024841,9.715652
0.25675964,-1.2120514,9.68692
0.26634216,-1.159378,9.648621
0.25675964,-1.1976929,9.648621
0.26634216,-1.1976929,9.643829
0.28070068,-1.0827637,9.696503
0.26634216,-1.1737518,9.701294
0.22802734,-1.154602,9.68692
0.3190155,-1.1402283,9.725235
0.2902832,-1.1450195,9.691711
0.30943298,-1.159378,9.662979000000002
0.2615509,-1.1498108,9.605530000000002
0.24240112,-1.1402283,9.634262
0.23760986,-1.2024841,9.653412
0.2615509,-1.1689606,9.648621
0.3190155,-1.0971375,9.62468
0.2615509,-1.1689606,9.605530000000002
0.26634216,-1.1498108,9.591156
0.30943298,-1.1402283,9.591156
0.27592468,-1.1162872,9.749176
0.30464172,-1.1450195,9.68692
0.24719238,-1.1498108,9.66777
0.28070068,-1.159378,9.701294
0.28549194,-1.111496,9.758759
0.30464172,-1.130661,9.706085
0.25198364,-1.130661,9.715652
0.3190155,-1.0636139,9.706085
0.25675964,-1.0875549000000002,9.643829
0.28070068,-1.0684052,9.552856
0.23760986,-1.0779877000000002,9.495392
0.30464172,-1.0779877000000002,9.533691
0.30943298,-1.0731964,9.514542
0.24240112,-1.1498108,9.595947
0.27592468,-1.1258698,9.758759
0.27592468,-1.1402283,9.777908
0.26634216,-1.154602,9.82579
0.29986572,-1.1450195,9.730026
0.26634216,-1.1162872,9.864105
0.2615509,-1.1019287,9.840149
0.30464172,-1.154602,9.897614
0.29986572,-1.1019287,9.773117
0.28070068,-1.135437,9.744385
0.30943298,-1.0971375,9.715652
0.3190155,-1.0731964,9.552856
0.30464172,-1.0827637,9.610306
0.29507446,-1.1019287,9.605530000000002
0.27592468,-1.0636139,9.610306
0.30943298,-1.0731964,9.528915
0.27592468,-1.1450195,9.615097
0.24719238,-1.130661,9.643829
0.32380676,-1.1881104,9.691711
0.22802734,-1.1067047,9.658203
0.31422424,-1.135437,9.639038
0.29986572,-1.0875549000000002,9.682144
0.25675964,-1.0779877000000002,9.68692
0.28070068,-1.0684052,9.706085
0.27592468,-1.0013733,9.763535
0.31422424,-1.0109406,9.758759
0.23760986,-1.0205231,9.777908
0.25675964,-1.0109406,9.7827
0.23760986,-0.98220825,9.715652
0.22802734,-0.972641,9.753967
0.26634216,-0.99658203,9.763535
0.2615509,-0.93911743,9.7827
0.21846008,-1.0013733,9.787491
0.24719238,-0.9869995,9.7348175
0.23760986,-0.98220825,9.682144
0.21846008,-1.0205231,9.619888
0.22325134,-1.0109406,9.634262
0.21846008,-1.0253143,9.586365
0.26634216,-1.0731964,9.672562
0.26634216,-1.0923462,9.567215
0.22325134,-1.0875549000000002,9.591156
0.18014526,-1.0588226,9.643829
0.18972778,-1.0923462,9.7348175
0.21846008,-1.111496,9.715652
0.21366882,-1.0923462,9.710876
0.2328186,-1.135437,9.672562
0.2328186,-1.1162872,9.677353
0.22325134,-1.1162872,9.643829
0.25675964,-1.1210785,9.648621
0.29507446,-1.0396729,9.68692
0.24719238,-1.0923462,9.66777
0.2328186,-1.0827637,9.691711
0.2902832,-1.130661,9.701294
0.28070068,-1.1258698,9.629471
0.27592468,-1.0827637,9.758759
0.35253906,-1.1019287,9.672562
0.29986572,-1.0731964,9.768326
0.29507446,-1.0540466,9.720444
0.30943298,-1.0492554,9.7348175
0.3190155,-1.0348816,9.773117
0.33337402,-0.9630585,9.7827
0.28070068,-1.0396729,9.787491
0.33816528,-0.972641,9.749176
0.35731506,-0.98220825,9.773117
0.36689758,-1.0109406,9.749176
0.32859802,-0.95347595,9.758759
0.34295654,-0.977417,9.806641
0.32859802,-0.96784973,9.744385
0.29507446,-0.91996765,9.725235
0.30464172,-0.9917908,9.696503
0.29986572,-0.9630585,9.634262
0.28549194,-0.8768616,9.639038
0.29507446,-0.977417,9.66777
0.30943298,-0.9055939,9.662979000000002
0.24240112,-1.0013733,9.643829
0.25198364,-0.9439087,9.610306
0.27592468,-0.9630585,9.710876
0.3190155,-0.98220825,9.730026
0.2902832,-0.9630585,9.66777
0.30464172,-1.0061493,9.615097
0.27113342,-0.977417,9.68692
0.2902832,-1.0492554,9.639038
0.35731506,-1.0300903,9.62468
0.27113342,-1.0300903,9.581589
0.29507446,-1.0684052,9.68692
0.24719238,-1.0588226,9.658203
0.2615509,-1.0875549000000002,9.66777
0.23760986,-1.111496,9.662979000000002
0.25198364,-1.0444641,9.629471
0.21846008,-1.0923462,9.662979000000002
0.21366882,-1.1162872,9.66777
0.21366882,-1.0971375,9.600739
0.21366882,-1.0684052,9.595947
0.2615509,-1.0444641,9.615097
0.2615509,-1.0684052,9.615097
0.21846008,-1.0971375,9.706085
0.23760986,-1.0971375,9.797058
0.25198364,-1.111496,9.744385
0.28549194,-1.0684052,9.763535
0.2328186,-1.0444641,9.7348175
0.24719238,-1.0588226,9.787491
0.20887756,-1.0253143,9.7395935
0.24240112,-0.99658203,9.792267
0.2040863,-1.0348816,9.7395935
0.2328186,-1.0540466,9.725235
0.25198364,-1.0061493,9.715652
0.29986572,-1.0109406,9.773117
0.24719238,-1.0109406,9.706085
0.28549194,-0.9917908,9.773117
0.25675964,-0.977417,9.801849
0.2328186,-1.0061493,9.777908
0.29507446,-0.977417,9.677353
0.29507446,-0.9582672,9.753967
0.27113342,-0.9869995,9.787491
0.28549194,-0.9869995,9.730026
0.26634216,-0.96784973,9.696503
0.30943298,-0.93911743,9.672562
0.32380676,-0.972641,9.677353
0.2902832,-1.0396729,9.68692
0.31422424,-1.0396729,9.639038
0.22325134,-1.0109406,9.648621
0.3190155,-1.0396729,9.677353
0.30943298,-1.0492554,9.658203
0.30464172,-1.0684052,9.730026
0.32859802,-1.0731964,9.682144
0.32859802,-1.0923462,9.605530000000002
0.3190155,-1.0588226,9.605530000000002
0.3190155,-1.0157318,9.610306
0.29507446,-1.1019287,9.677353
0.32380676,-1.1067047,9.66777
0.28549194,-1.0923462,9.706085
0.30943298,-1.1450195,9.643829
0.24240112,-1.1498108,9.682144
0.27113342,-1.1162872,9.691711
0.3190155,-1.1210785,9.691711
0.23760986,-1.130661,9.66777
0.27592468,-1.111496,9.66777
0.2328186,-1.1258698,9.696503
0.24719238,-1.159378,9.710876
0.21846008,-1.1450195,9.682144
0.23760986,-1.154602,9.68692
0.2615509,-1.1258698,9.715652
0.20887756,-1.1258698,9.653412
