accX,accY,accZ
-0.10115051000000001,-1.455658,9.342758
-0.09635925,-1.4604492,9.323608
-0.048477173,-1.4652405,9.309235
-0.09635925,-1.4843903,9.299667
-0.058059692,-1.50354,9.40979
-0.07720947,-1.474823,9.309235
-0.08679199,-1.4700317,9.294876
-0.08679199,-1.455658,9.352341
-0.07241820999999998,-1.474823,9.40979
-0.15861511,-1.4843903,9.40979
-0.12030029,-1.4843903,9.3954315
-0.15861511,-1.4891815,9.428955
-0.14424133,-1.474823,9.539078000000002
-0.1490326,-1.4652405,9.476837
-0.08679199,-1.5322723,9.601334
-0.10115051000000001,-1.5657959,9.314026
-0.09635925,-1.5179138,9.23262
-0.09158325,-1.5083313,9.251785000000002
-0.07241820999999998,-1.474823,9.294876
-0.07720947,-1.4652405,9.218262
-0.06285095,-1.4125671,9.242203000000002
-0.043685913,-1.4652405,9.21347
-0.010177612,-1.4077759,9.40979
0.008987427,-1.4843903,9.534302
-0.10594177,-1.479599,9.539078000000002
-0.13467407,-1.5131226,9.39064
-0.17297362999999996,-1.4843903,9.299667
-0.1490326,-1.4652405,9.23262
-0.23043823,-1.4173584,9.318817
-0.22564697,-1.450882,9.472046
-0.1777649,-1.4412994,9.515137
-0.12988281,-1.455658,9.505569
-0.034118652,-1.4077759,9.405014
-0.0005950928,-1.4317169,9.3714905
0.09037781,-1.4460907,9.342758
0.052078247,-1.450882,9.352341
0.013763428,-1.4700317,9.194321
0.004196167,-1.3934174,9.189529
0.028137207,-1.4365082,9.261353
-0.0053863525,-1.4029846,9.285294
-0.010177612,-1.4460907,9.309235
0.023345947,-1.4317169,9.309235
-0.014968872,-1.3982086,9.3284
-0.06762695000000002,-1.4365082,9.261353
-0.10115051000000001,-1.4029846,9.405014
-0.058059692,-1.3982086,9.3714905
-0.06762695000000002,-1.4029846,9.385849
-0.11073303,-1.4173584,9.400223
-0.12030029,-1.3598938,9.366699
-0.11552429,-1.340744,9.3714905
-0.10594177,-1.3551025,9.366699
-0.12988281,-1.3551025,9.385849
-0.10594177,-1.3934174,9.39064
-0.038909912,-1.3790436,9.467255
-0.048477173,-1.364685,9.2374115
-0.048477173,-1.3359528,9.438522
-0.06285095,-1.3263702,9.452896
-0.07241820999999998,-1.4029846,9.467255
