accX,accY,accZ
-0.07543945,9.746185,8838637236
-0.14726257,9.794083,8844478590
-0.12809753,9.755768,8844909163
-0.12809753,9.837173,8848330413
-0.14247131,9.856323,8857028226
-0.12332153,9.770142,8857216715
-0.08979797,9.750977,8860495830
-0.11853027,9.7845,8864335726
-0.12332153,9.7270355,8868888486
-0.12332153,9.774918,8873048799
-0.10894775400000001,9.808441,8877485049
-0.12332153,9.746185,8881795257
-0.12809753,9.827591,8886078174
-0.1328888,9.798859,8890722340
-0.14726257,9.7845,8894935153
-0.104156494,9.755768,8899238017
-0.080215454,9.8228,8904455465
-0.051483154,9.827591,8908204840
-0.15205383,9.818024000000001,8912557028
-0.12332153,9.755768,8916954319
-0.11373901,9.80365,8921651142
-0.08979797,9.789291,8925869944
-0.12332153,9.894638,8930886246
-0.085006714,9.808441,8935595778
-0.1328888,9.846756,8939604476
-0.13768005,9.755768,8947219996
-0.13768005,9.7845,8949553434
-0.09458923,9.818024000000001,8954593955
-0.15205383,9.8228,8956802913
-0.11853027,9.76535,8961142132
-0.15205383,9.750977,8965760830
-0.14247131,9.841965,8969986767
-0.10894775400000001,9.808441,8974296507
-0.13768005,9.794083,8979173121
-0.10894775400000001,9.755768,8983682132
-0.11373901,9.813232000000001,8988098121
-0.15205383,9.798859,8992442028
-0.08979797,9.813232000000001,8996746090
-0.12809753,9.794083,9001056194
-0.11853027,9.789291,9005506871
-0.07064819,9.798859,9009922236
-0.09458923,9.770142,9014565621
-0.11373901,9.722244,9018687601
-0.09458923,9.779709,9023650986
-0.09938049,9.808441,9028831976
-0.07543945,9.770142,9033772861
-0.10894775400000001,9.755768,9037495517
-0.080215454,9.760558999999999,9041783903
-0.14247131,9.856323,9047359684
-0.12332153,9.798859,9049445726
-0.09938049,9.813232000000001,9053914528
-0.08979797,9.736618,9058414996
-0.11853027,9.794083,9064281611
-0.09458923,9.827591,9066803330
-0.10894775400000001,9.770142,9071216038
-0.11853027,9.798859,9076517757
-0.07064819,9.841965,9080935934
-0.16641235,9.832382,9085210361
-0.12809753,9.779709,9089789111
-0.11373901,9.746185,9095305101
-0.07064819,9.80365,9098886976
-0.1616211,9.837173,9104325465
-0.09458923,9.794083,9107360465
-0.12332153,9.794083,9112077496
-0.08979797,9.80365,9116336455
-0.085006714,9.7270355,9121349788
-0.10894775400000001,9.818024000000001,9125520205
-0.15682983,9.798859,9129748746
-0.11853027,9.760558999999999,9134206923
-0.07064819,9.770142,9138913434
-0.09458923,9.875473,9144146923
-0.12332153,9.80365,9147043278
-0.080215454,9.80365,9151007809
-0.080215454,9.770142,9155170726
-0.11853027,9.8228,9159618173
-0.1328888,9.760558999999999,9164401455
-0.10894775400000001,9.808441,9168473330
-0.104156494,9.846756,9172727028
-0.08979797,9.808441,9177714059
-0.11373901,9.76535,9182527340
-0.1328888,9.779709,9186549684
-0.11373901,9.846756,9190953278
-0.13768005,9.851532,9195191298
-0.09938049,9.760558999999999,9200089059
-0.09938049,9.875473,9204606767
-0.10894775400000001,9.760558999999999,9208246298
-0.11853027,9.736618,9213157705
-0.12809753,9.80365,9217527548
-0.104156494,9.8228,9222761923
-0.104156494,9.813232000000001,9227564111
-0.104156494,9.798859,9233534944
-0.09938049,9.7845,9236162444
-0.10894775400000001,9.750977,9239989111
-0.09458923,9.865905999999999,9243885726
-0.09938049,9.755768,9247787548
-0.051483154,9.779709,9252169267
-0.12809753,9.7845,9256613121
-0.11853027,9.813232000000001,9260789788
-0.085006714,9.789291,9265415517
-0.08979797,9.837173,9269620205
-0.12809753,9.774918,9274145153
-0.104156494,9.760558999999999,9278504267
-0.104156494,9.770142,9282857861
-0.11853027,9.779709,9288040153
-0.1328888,9.770142,9291974892
-0.07543945,9.779709,9296644423
-0.15205383,9.76535,9301009007
-0.13768005,9.861114500000001,9305327392
-0.10894775400000001,9.7270355,9310179944
-0.10894775400000001,9.818024000000001,9314663746
-0.13768005,9.76535,9318756403
-0.09938049,9.741408999999999,9324256350
-0.09938049,9.774918,9327927965
-0.09458923,9.774918,9334355830
-0.08979797,9.7845,9338516455
-0.10894775400000001,9.76535,9341512705
-0.10894775400000001,9.8228,9349525621
-0.06585693,9.794083,9350446819
-0.1616211,9.8228,9354073382
-0.13768005,9.8228,9358219840
-0.080215454,9.827591,9364314371
-0.10894775400000001,9.741408999999999,9367926090
-0.12809753,9.880264,9371367861
-0.11373901,9.770142,9375881038
-0.14726257,9.808441,9380230569
-0.09938049,9.779709,9384580934
-0.1328888,9.7845,9389654736
-0.1328888,9.760558999999999,9393817340
-0.09938049,9.750977,9398241923
-0.09938049,9.746185,9402484007
-0.12332153,9.80365,9406624163
-0.12332153,9.755768,9411520882
-0.11373901,9.846756,9415873798
-0.09938049,9.846756,9420336194
-0.12809753,9.76535,9425438903
-0.104156494,9.837173,9429296611
-0.09458923,9.736618,9434255309
-0.11853027,9.794083,9437825257
-0.104156494,9.755768,9442118121
-0.14726257,9.770142,9451008694
-0.12332153,9.750977,9452852496
-0.14247131,9.813232000000001,9455122600
-0.1616211,9.770142,9459079319
-0.08979797,9.856323,9463799944
-0.07064819,9.760558999999999,9468436715
-0.10894775400000001,9.7270355,9472332288
-0.104156494,9.7845,9476744684
-0.14247131,9.827591,9481411663
-0.09458923,9.7845,9485631767
-0.085006714,9.80365,9490590725
-0.11373901,9.760558999999999,9494993434
-0.15682983,9.774918,9499397965
-0.11853027,9.76535,9503897392
-0.15682983,9.7270355,9508152652
-0.09458923,9.832382,9512382340
-0.1328888,9.770142,9516803225
-0.09938049,9.80365,9521354267
-0.12332153,9.8228,9526605048
-0.10894775400000001,9.794083,9530804267
-0.12809753,9.755768,9535410986
-0.15205383,9.832382,9541278590
-0.11853027,9.746185,9544568017
-0.11373901,9.837173,9548336194
-0.12332153,9.813232000000001,9553099944
-0.10894775400000001,9.789291,9556136402
-0.104156494,9.760558999999999,9560493382
-0.14247131,9.774918,9565123746
-0.104156494,9.741408999999999,9569339059
-0.1328888,9.731827000000001,9573617652
-0.09458923,9.808441,9578653173
-0.15205383,9.808441,9582405830
-0.10894775400000001,9.808441,9588427652
-0.14726257,9.774918,9593602809
-0.080215454,9.794083,9596614059
-0.1328888,9.818024000000001,9601065934
-0.080215454,9.7845,9605579892
-0.080215454,9.861114500000001,9610092548
-0.09458923,9.755768,9614568434
-0.085006714,9.813232000000001,9618711715
-0.14726257,9.794083,9622830569
-0.09458923,9.760558999999999,9627234527
-0.12809753,9.76535,9634438642
-0.085006714,9.76535,9637609736
-0.11853027,9.770142,9642050257
-0.11853027,9.76535,9649112027
-0.11853027,9.837173,9649300986
-0.104156494,9.731827000000001,9653170673
-0.1328888,9.7270355,9657464371
-0.1328888,9.760558999999999,9661908642
-0.12809753,9.779709,9666432080
-0.11853027,9.779709,9670528434
-0.12332153,9.794083,9675034059
-0.12332153,9.755768,9680018902
-0.12809753,9.851532,9684508590
-0.15205383,9.760558999999999,9688551298
-0.12809753,9.798859,9693305048
-0.104156494,9.856323,9697676507
-0.14726257,9.798859,9702022027
-0.09458923,9.832382,9706103382
-0.10894775400000001,9.7845,9710396923
-0.16641235,9.818024000000001,9714561767
-0.11373901,9.741408999999999,9719230829
-0.11373901,9.794083,9724237392
-0.13768005,9.80365,9728927184
-0.15205383,9.837173,9734304684
-0.15205383,9.770142,9736579423
-0.14247131,9.808441,9740917913
-0.09938049,9.774918,9746005413
-0.13768005,9.755768,9749856454
-0.09938049,9.789291,9753882548
-0.1328888,9.841965,9758442444
-0.1328888,9.7845,9763410100
-0.12332153,9.774918,9767283902
-0.07064819,9.808441,9771859788
-0.1616211,9.827591,9776010204
-0.14726257,9.808441,9780789423
-0.104156494,9.861114500000001,9785609319
-0.11373901,9.7845,9789170204
-0.11853027,9.789291,9794081142
-0.15682983,9.750977,9798192809
-0.11853027,9.7845,9802710986
-0.09938049,9.846756,9807218746
-0.10894775400000001,9.7845,9811532340
-0.14247131,9.818024000000001,9816162236
-0.14247131,9.779709,9820219944
-0.14726257,9.827591,9824801402
-0.08979797,9.750977,9829127288
-0.10894775400000001,9.7845,9833422184
-0.085006714,9.798859,9838059163
-0.104156494,9.76535,9842400048
-0.085006714,9.770142,9846629423
-0.09938049,9.789291,9851255777
-0.13768005,9.80365,9855455361
-0.13768005,9.832382,9859971246
-0.15205383,9.755768,9864409892
-0.12809753,9.76535,9869105777
-0.104156494,9.808441,9873442132
-0.10894775400000001,9.736618,9877661871
-0.14726257,9.794083,9882017340
-0.09458923,9.76535,9886380100
-0.06585693,9.750977,9890857704
-0.15205383,9.7845,9895257965
-0.104156494,9.8228,9899684267
-0.11853027,9.774918,9903853017
-0.15682983,9.7270355,9908238642
-0.09458923,9.76535,9912636819
-0.14726257,9.7030945,9916992600
-0.13768005,9.722244,9921494632
-0.12332153,9.789291,9926127861
-0.11853027,9.789291,9931744111
-0.13768005,9.813232000000001,9934837913
-0.14247131,9.707886,9939266506
-0.07543945,9.818024000000001,9944595100
-0.07543945,9.746185,9948120256
-0.14247131,9.717467999999998,9952471350
-0.11373901,9.770142,9956820777
-0.1328888,9.832382,9962555413
-0.12809753,9.760558999999999,9965584527
-0.12809753,9.760558999999999,9970014215
-0.08979797,9.736618,9974436871
-0.12332153,9.7845,9978759059
-0.12332153,9.813232000000001,9983406142
-0.18077087,9.841965,9987481350
-0.15205383,9.741408999999999,9991953642
-0.11373901,9.808441,9996389371
-0.12809753,9.7845,10000794527
-0.11373901,9.789291,10005358121
-0.12809753,9.798859,10009806142
-0.104156494,9.841965,10014259006
-0.08979797,9.827591,10018564163
-0.12809753,9.770142,10022967184
-0.11853027,9.770142,10027428329
-0.11853027,9.755768,10032790100
-0.16641235,9.746185,10036158798
-0.17120361,9.794083,10040814944
-0.11373901,9.841965,10046349267
-0.085006714,9.760558999999999,10049397236
-0.14247131,9.80365,10054244736
-0.11853027,9.808441,10058652756
-0.085006714,9.774918,10062652131
-0.104156494,9.7845,10066928798
-0.15205383,9.770142,10071393694
-0.13768005,9.789291,10075772548
-0.07064819,9.76535,10080404319
-0.11373901,9.798859,10084696715
-0.15205383,9.760558999999999,10088888746
-0.09938049,9.837173,10093660048
-0.080215454,9.712677000000001,10098006142
-0.12332153,9.736618,10102633538
-0.11853027,9.7270355,10106736142
-0.15205383,9.794083,10111207079
-0.19035339999999998,9.770142,10115681194
-0.16641235,9.818024000000001,10120069527
-0.12809753,9.794083,10124498902
-0.10894775400000001,9.813232000000001,10128706194
-0.12332153,9.818024000000001,10133713434
-0.12332153,9.827591,10138936038
-0.104156494,9.789291,10142926975
-0.1328888,9.832382,10146551923
-0.12332153,9.7845,10150868017
-0.1328888,9.837173,10155217131
-0.08979797,9.770142,10161525725
-0.104156494,9.789291,10163997548
-0.09938049,9.7845,10168509736
-0.11853027,9.789291,10172973902
-0.14247131,9.693527,10177131454
-0.1616211,9.770142,10181774371
-0.11853027,9.779709,10186138746
-0.12809753,9.741408999999999,10190667288
-0.14247131,9.774918,10194675881
-0.12809753,9.750977,10199356871
-0.16641235,9.865905999999999,10203880413
-0.14726257,9.808441,10208205673
-0.085006714,9.8228,10212561871
-0.12809753,9.798859,10216925361
-0.11373901,9.779709,10221296194
-0.11373901,9.76535,10227532548
-0.12332153,9.731827000000001,10231052236
-0.11853027,9.885056,10234362704
-0.14726257,9.818024000000001,10239966090
-0.085006714,9.837173,10244951611
-0.10894775400000001,9.813232000000001,10247762131
-0.08979797,9.818024000000001,10252154631
-0.07543945,9.660003999999999,10256556038
-0.09458923,9.870697,10260922131
-0.15205383,9.818024000000001,10265369788
-0.10894775400000001,9.813232000000001,10269684371
-0.06585693,9.832382,10274065256
-0.104156494,9.808441,10278361663
-0.085006714,9.813232000000001,10282830308
-0.09938049,9.7845,10287191558
-0.09458923,9.770142,10291622808
-0.09938049,9.7845,10296638173
-0.12332153,9.7845,10300436767
-0.09938049,9.813232000000001,10304993121
-0.1616211,9.731827000000001,10309342808
-0.15682983,9.813232000000001,10313877600
-0.13768005,9.7845,10318076506
-0.12332153,9.770142,10322487704
-0.15205383,9.770142,10327146038
-0.1616211,9.789291,10331416142
-0.11853027,9.736618,10336145517
-0.16641235,9.7270355,10340215725
-0.1328888,9.7270355,10344964683
-0.10894775400000001,9.827591,10349322548
-0.080215454,9.794083,10353318277
-0.12332153,9.861114500000001,10357865621
-0.09458923,9.798859,10362185777
-0.09458923,9.679153,10366616871
-0.09938049,9.76535,10371033954
-0.11373901,9.731827000000001,10375390256
-0.046707153,9.779709,10379865829
-0.104156494,9.731827000000001,10384374163
-0.104156494,9.808441,10388680048
-0.10894775400000001,9.798859,10393063538
-0.14247131,9.798859,10397451038
-0.08979797,9.808441,10401907965
-0.09938049,9.856323,10406286767
-0.1328888,9.770142,10410710517
-0.1616211,9.80365,10415214215
-0.14726257,9.741408999999999,10419618746
-0.1616211,9.7845,10424355100
-0.080215454,9.808441,10428315569
-0.10894775400000001,9.818024000000001,10433109215
-0.11373901,9.736618,10437467652
-0.11853027,9.741408999999999,10441544058
-0.06585693,9.789291,10446678694
-0.104156494,9.789291,10450323173
-0.11373901,9.760558999999999,10454715881
-0.104156494,9.741408999999999,10459339944
-0.12809753,9.76535,10463568017
-0.11373901,9.837173,10468078954
-0.14726257,9.731827000000001,10472367079
-0.11373901,9.7845,10476678902
-0.12809753,9.789291,10481127548
-0.11373901,9.813232000000001,10485558329
-0.12332153,9.827591,10490310308
-0.15205383,9.760558999999999,10494454683
-0.1328888,9.794083,10498864475
-0.1616211,9.789291,10503363538
-0.104156494,9.798859,10507717913
-0.16641235,9.774918,10512118173
-0.13768005,9.8228,10516441454
-0.15205383,9.80365,10521126090
-0.11373901,9.717467999999998,10525244371
-0.104156494,9.798859,10529808329
-0.12332153,9.837173,10534506715
-0.11853027,9.856323,10538668381
-0.10894775400000001,9.755768,10543153225
-0.11853027,9.8228,10548151975
-0.104156494,9.779709,10551629892
-0.12809753,9.755768,10556301558
-0.08979797,9.808441,10561428121
-0.12332153,9.818024000000001,10564996663
-0.12332153,9.7845,10569389319
-0.14726257,9.7845,10573407965
-0.1328888,9.770142,10578328694
-0.1328888,9.7845,10582554371
-0.12809753,9.870697,10587151298
-0.080215454,9.818024000000001,10591548173
-0.085006714,9.818024000000001,10595809735
-0.13768005,9.746185,10600501662
-0.1328888,9.770142,10604577079
-0.09458923,9.789291,10608970204
-0.085006714,9.779709,10613408329
-0.104156494,9.774918,10617917183
-0.12809753,9.818024000000001,10622175048
-0.10894775400000001,9.794083,10626626923
-0.11853027,9.80365,10631013798
-0.1328888,9.7845,10635568694
-0.09458923,9.875473,10639789787
-0.14247131,9.851532,10644233069
-0.09938049,9.76535,10648477444
-0.09938049,9.798859,10652887756
-0.10894775400000001,9.7845,10657312131
-0.08979797,9.789291,10661723590
-0.14247131,9.827591,10666137808
-0.14247131,9.779709,10670855985
-0.12809753,9.846756,10675010725
-0.08979797,9.76535,10679214162
-0.1616211,9.7845,10683689319
-0.14726257,9.760558999999999,10688282756
-0.09938049,9.76535,10692495100
-0.104156494,9.837173,10696897079
-0.14247131,9.832382,10702149319
-0.08979797,9.779709,10706613850
-0.12332153,9.7270355,10711546298
-0.18077087,9.7270355,10714986037
-0.13768005,9.722244,10720263017
-0.1328888,9.856323,10724908017
-0.10894775400000001,9.76535,10730544215
-0.12332153,9.774918,10732703433
-0.12332153,9.846756,10737803798
-0.10894775400000001,9.813232000000001,10742762704
-0.104156494,9.794083,10747894267
-0.15682983,9.846756,10751673069
-0.13768005,9.827591,10755514735
-0.14726257,9.837173,10759295829
-0.1328888,9.8228,10763900985
-0.13768005,9.774918,10768516194
-0.12332153,9.813232000000001,10772456506
-0.13768005,9.827591,10777694996
-0.10894775400000001,9.770142,10786739162
-0.16641235,9.827591,10787079475
-0.13768005,9.875473,10790844162
-0.09458923,9.798859,10795124475
-0.1616211,9.794083,10798681975
-0.10894775400000001,9.774918,10803014787
-0.15682983,9.741408999999999,10807377652
-0.12809753,9.798859,10811699006
-0.14726257,9.818024000000001,10816087444
-0.061065674,9.755768,10821545412
-0.08979797,9.736618,10825734892
-0.14247131,9.861114500000001,10831968850
-0.17599487,9.789291,10835656662
-0.08979797,9.865905999999999,10839435204
-0.1328888,9.76535,10845367496
-0.13768005,9.755768,10850006610
-0.12332153,9.760558999999999,10853934944
-0.11853027,9.846756,10857160673
-0.12332153,9.841965,10865635360
