accX,accY,accZ
-0.085006714,9.7845,13240962755
-0.09938049,9.808441,13247264474
-0.11373901,9.798859,13249168693
-0.085006714,9.837173,13253116922
-0.104156494,9.736618,13257856922
-0.11373901,9.779709,13262259526
-0.11853027,9.76535,13267877286
-0.12332153,9.774918,13271954839
-0.080215454,9.851532,13276584734
-0.1328888,9.794083,13279412651
-0.09938049,9.770142,13283809318
-0.104156494,9.7270355,13288592026
-0.08979797,9.731827000000001,13294075984
-0.1328888,9.760558999999999,13297508484
-0.085006714,9.798859,13301464526
-0.056274414,9.736618,13306038276
-0.15682983,9.813232000000001,13310001401
-0.12809753,9.76535,13314680672
-0.12332153,9.7270355,13318908068
-0.08979797,9.7845,13323645099
-0.10894775400000001,9.837173,13327783380
-0.11853027,9.894638,13332206714
-0.104156494,9.856323,13336456609
-0.14247131,9.779709,13342362911
-0.09458923,9.76535,13345444109
-0.1328888,9.846756,13349814995
-0.11853027,9.774918,13355637547
-0.14247131,9.818024000000001,13359216714
-0.09938049,9.789291,13365595672
-0.12332153,9.760558999999999,13369166453
-0.15205383,9.750977,13371999630
-0.09938049,9.841965,13377533172
-0.09458923,9.746185,13380897182
-0.14726257,9.851532,13385026245
-0.1328888,9.851532,13392000620
-0.085006714,9.7845,13394758849
-0.11373901,9.741408999999999,13398352339
-0.14726257,9.861114500000001,13402572130
-0.08979797,9.818024000000001,13406960307
-0.12809753,9.76535,13411679786
-0.10894775400000001,9.789291,13415806870
-0.14726257,9.779709,13420165724
-0.085006714,9.779709,13424496974
-0.1328888,9.779709,13429535047
-0.11373901,9.813232000000001,13434428745
-0.11853027,9.80365,13438612755
-0.11853027,9.837173,13443112703
-0.10894775400000001,9.760558999999999,13447151245
-0.085006714,9.770142,13451418016
-0.10894775400000001,9.770142,13455787495
-0.12332153,9.798859,13462101453
-0.104156494,9.846756,13465793484
-0.11853027,9.837173,13469639682
-0.11853027,9.774918,13475874005
-0.08979797,9.837173,13478385307
-0.11373901,9.750977,13483458901
-0.13768005,9.837173,13486936609
-0.104156494,9.832382,13491797755
-0.07064819,9.80365,13495707547
-0.13768005,9.875473,13499959213
-0.15205383,9.8228,13504695620
-0.06585693,9.794083,13509247651
-0.10894775400000001,9.813232000000001,13513876141
-0.13768005,9.818024000000001,13517871870
-0.09458923,9.760558999999999,13522143953
-0.14247131,9.760558999999999,13527122963
-0.11853027,9.865905999999999,13531638693
-0.1328888,9.755768,13536178693
