accX,accY,accZ
-0.104156494,9.818024000000001,0
-0.09938049,9.794083,25217135
-0.09458923,9.760558999999999,29687760
-0.12332153,9.875473,34404427
-0.051483154,9.794083,38790989
-0.10894775400000001,9.808441,44420729
-0.13768005,9.794083,48728281
-0.14726257,9.798859,51646771
-0.11373901,9.818024000000001,56000625
-0.046707153,9.774918,60577708
-0.12809753,9.818024000000001,64677864
-0.10894775400000001,9.693527,69717292
-0.06585693,9.750977,75067187
-0.15205383,9.818024000000001,78333125
-0.13768005,9.8228,82942292
-0.10894775400000001,9.707886,90687917
-0.1328888,9.818024000000001,92410417
-0.104156494,9.774918,96270937
-0.11853027,9.707886,100482448
-0.104156494,9.679153,106336875
-0.08979797,9.770142,109115989
-0.12332153,9.832382,113451771
-0.12332153,9.837173,117751250
-0.11373901,9.841965,122151094
-0.13768005,9.80365,126782760
-0.1328888,9.750977,131024844
-0.10894775400000001,9.789291,135396771
-0.104156494,9.851532,140719166
-0.10894775400000001,9.8228,144402344
-0.13768005,9.7270355,148683854
-0.13768005,9.76535,155017760
-0.15682983,9.693527,157583906
-0.09938049,9.76535,162301927
-0.12809753,9.774918,166282291
-0.08979797,9.755768,176255052
-0.09458923,9.76535,179520677
-0.104156494,9.8228,180058489
-0.11373901,9.746185,189641146
-0.1328888,9.770142,189957187
-0.11373901,9.755768,192613906
-0.1328888,9.827591,197212552
-0.14726257,9.770142,201523646
-0.18077087,9.722244,206541406
-0.11373901,9.798859,210845416
-0.12809753,9.80365,214700781
-0.11373901,9.8228,219114479
-0.10894775400000001,9.774918,224996510
-0.1328888,9.80365,228950156
-0.104156494,9.846756,233487812
-0.10894775400000001,9.770142,237329531
-0.10894775400000001,9.770142,241731719
-0.11373901,9.717467999999998,246124427
-0.14726257,9.741408999999999,251013073
-0.13768005,9.798859,255408802
-0.14247131,9.722244,258779635
-0.1616211,9.770142,263497187
-0.1328888,9.827591,268714479
-0.17599487,9.794083,275567396
-0.1328888,9.80365,279522604
-0.12332153,9.913788,282694896
-0.12332153,9.798859,285601510
-0.13768005,9.789291,290453021
-0.09458923,9.755768,294808594
-0.13768005,9.856323,298857969
-0.13768005,9.736618,305400208
-0.11853027,9.813232000000001,307158646
-0.104156494,9.789291,311671927
-0.10894775400000001,9.841965,316021354
-0.09938049,9.770142,321556510
-0.11373901,9.750977,324932708
-0.10894775400000001,9.841965,329817500
-0.12332153,9.736618,334999375
-0.13768005,9.794083,338455104
-0.051483154,9.770142,342755000
-0.14247131,9.722244,346942916
-0.1328888,9.7845,351366302
-0.1328888,9.798859,355871510
-0.1616211,9.798859,360329739
-0.104156494,9.798859,365125208
-0.11853027,9.760558999999999,369536406
-0.13768005,9.750977,374930156
-0.14726257,9.856323,379792812
-0.12332153,9.808441,383050521
-0.12809753,9.798859,392705625
-0.1328888,9.760558999999999,396096510
-0.09938049,9.770142,396244896
-0.104156494,9.798859,400668073
-0.08979797,9.7845,408531614
-0.104156494,9.736618,409710677
-0.15205383,9.755768,413072708
-0.11373901,9.794083,417473021
-0.080215454,9.818024000000001,422033750
-0.1328888,9.741408999999999,426350677
-0.12809753,9.837173,431041718
-0.11853027,9.7845,435267760
-0.11853027,9.798859,439657916
-0.08979797,9.7845,444308385
-0.11373901,9.851532,448572031
-0.14726257,9.841965,454284166
-0.11373901,9.827591,457212083
-0.104156494,9.760558999999999,461763489
-0.1328888,9.827591,466034114
-0.17120361,9.832382,470648177
-0.12332153,9.8228,474894479
-0.09938049,9.774918,479249583
-0.12809753,9.818024000000001,484113125
-0.12809753,9.798859,489084635
-0.12332153,9.736618,492317500
