accX,accY,accZ
-0.09635925,-1.7142334,9.290085
-0.07241820999999998,-1.6950836,9.266144
-0.12030029,-1.6807251,9.199112
-0.1777649,-1.6998749,9.251785000000002
-0.16340637,-1.6950836,9.290085
-0.16819763,-1.6711426,9.366699
-0.18255615,-1.6232605,9.309235
-0.19213867,-1.6232605,9.333176000000002
-0.15861511,-1.6184692,9.357117
-0.18255615,-1.6280518,9.2374115
-0.14424133,-1.5897369,9.342758
-0.16819763,-1.5801544,9.347549
-0.19213867,-1.6041107,9.342758
-0.11073303,-1.637619,9.304459
-0.12509155,-1.5993195,9.318817
-0.12509155,-1.6041107,9.342758
-0.13946533,-1.5945282,9.385849
-0.09158325,-1.6472015,9.357117
-0.12988281,-1.6424103,9.3954315
-0.10594177,-1.6328278,9.309235
-0.15861511,-1.7286072,9.290085
-0.21607971,-1.6663513,9.424164
-0.13946533,-1.6759338,9.299667
-0.13946533,-1.7094421,9.266144
-0.1777649,-1.7190247,9.261353
-0.14424133,-1.7238159,9.266144
-0.16340637,-1.7381744,9.256561
-0.12509155,-1.7764893,9.323608
-0.08200073,-1.6998749,9.246994
-0.12509155,-1.7094421,9.251785000000002
-0.11552429,-1.7669067,9.290085
-0.12509155,-1.6663513,9.21347
-0.10115051000000001,-1.6950836,9.299667
-0.08679199,-1.7142334,9.347549
-0.16819763,-1.6807251,9.270935
-0.1490326,-1.7142334,9.261353
-0.11552429,-1.6663513,9.314026
-0.1490326,-1.6519928,9.318817
-0.11073303,-1.6280518,9.366699
-0.12509155,-1.6902924,9.400223
-0.12509155,-1.637619,9.342758
-0.13467407,-1.637619,9.309235
-0.1490326,-1.66156,9.342758
-0.10594177,-1.6424103,9.333176000000002
-0.06762695000000002,-1.6567688,9.361908
-0.09635925,-1.6711426,9.323608
-0.12509155,-1.6088867,9.314026
-0.11073303,-1.7190247,9.251785000000002
-0.07720947,-1.6232605,9.156006
-0.1490326,-1.613678,9.194321
-0.11073303,-1.6232605,9.21347
-0.14424133,-1.637619,9.2374115
-0.10594177,-1.613678,9.3714905
-0.15861511,-1.6711426,9.337967
-0.1490326,-1.6472015,9.448105000000002
-0.16340637,-1.6472015,9.414581
-0.17297362999999996,-1.7190247,9.361908
-0.14424133,-1.6950836,9.333176000000002
-0.1490326,-1.6807251,9.17038
-0.13467407,-1.7046661,9.314026
-0.12030029,-1.6663513,9.419373
-0.15382385,-1.7238159,9.457687000000002
-0.08679199,-1.7094421,9.400223
-0.08679199,-1.6711426,9.223053
-0.014968872,-1.6902924,9.242203000000002
-0.029327393,-1.7190247,9.270935
-0.053268433,-1.66156,9.314026
-0.11073303,-1.6663513,9.323608
-0.1490326,-1.7094421,9.218262
-0.1490326,-1.6855011,9.285294
-0.17297362999999996,-1.6663513,9.39064
-0.17297362999999996,-1.6807251,9.405014
-0.1777649,-1.66156,9.299667
-0.22564697,-1.6855011,9.314026
-0.19691467,-1.6711426,9.290085
-0.18734741,-1.6280518,9.3284
-0.12988281,-1.6232605,9.266144
-0.19213867,-1.6328278,9.275726
-0.16819763,-1.637619,9.261353
-0.1490326,-1.5801544,9.218262
-0.12988281,-1.6041107,9.304459
-0.1490326,-1.5705872,9.314026
-0.17297362999999996,-1.6041107,9.299667
-0.16819763,-1.6088867,9.347549
-0.21607971,-1.637619,9.376282
-0.1777649,-1.6280518,9.376282
-0.14424133,-1.613678,9.39064
-0.18255615,-1.6519928,9.304459
-0.16340637,-1.6663513,9.40979
-0.16819763,-1.6759338,9.400223
-0.15861511,-1.66156,9.314026
-0.10115051000000001,-1.6807251,9.280502
-0.13467407,-1.6902924,9.3714905
-0.08679199,-1.66156,9.299667
-0.11552429,-1.6424103,9.261353
-0.11552429,-1.6998749,9.342758
-0.10115051000000001,-1.6950836,9.246994
-0.13467407,-1.6855011,9.285294
-0.10115051000000001,-1.7238159,9.294876
-0.12509155,-1.7094421,9.352341
-0.14424133,-1.7046661,9.3284
-0.12030029,-1.6902924,9.294876
-0.12030029,-1.7286072,9.352341
-0.16819763,-1.6759338,9.337967
-0.21128845,-1.6424103,9.294876
-0.18255615,-1.6759338,9.223053
-0.1777649,-1.6519928,9.309235
-0.16340637,-1.6902924,9.381073
-0.15861511,-1.6232605,9.309235
-0.1777649,-1.7190247,9.304459
-0.17297362999999996,-1.6184692,9.323608
-0.13946533,-1.66156,9.256561
-0.12030029,-1.6759338,9.357117
-0.1777649,-1.6519928,9.227844
-0.18734741,-1.6663513,9.285294
-0.1777649,-1.6711426,9.251785000000002
-0.1490326,-1.6950836,9.223053
-0.17297362999999996,-1.6807251,9.275726
-0.19213867,-1.7238159,9.309235
-0.19691467,-1.6711426,9.266144
-0.16819763,-1.6232605,9.309235
-0.16819763,-1.6950836,9.285294
-0.13467407,-1.6711426,9.290085
-0.1777649,-1.6663513,9.314026
