accX,accY,accZ
0.3477478,-0.8433532999999999,9.701294
0.31422424,-0.8433532999999999,9.7395935
0.35253906,-0.7810974,9.610306
0.29986572,-0.814621,9.720444
0.33816528,-0.8002472,9.744385
0.35253906,-0.8098297,9.643829
0.3477478,-0.838562,9.706085
0.34295654,-0.8672942999999999,9.725235
0.35731506,-0.8241882299999999,9.730026
0.35731506,-0.7954712,9.672562
0.2902832,-0.8241882299999999,9.725235
0.25675964,-0.86250305,9.68692
0.32380676,-0.76194763,9.696503
0.28070068,-0.8577118,9.777908
0.29986572,-0.8050384499999998,9.715652
0.3190155,-0.8050384499999998,9.758759
0.32859802,-0.8098297,9.753967
0.31422424,-0.7810974,9.710876
0.36210632,-0.7858887,9.763535
0.2902832,-0.8002472,9.82579
0.31422424,-0.8002472,9.801849
0.2902832,-0.77630615,9.7827
0.29986572,-0.8194122299999999,9.768326
0.32380676,-0.838562,9.749176
0.3477478,-0.84814453,9.820999
0.2615509,-0.814621,9.792267
0.29507446,-0.83377075,9.749176
0.33337402,-0.8433532999999999,9.777908
0.29986572,-0.86250305,9.820999
0.31422424,-0.838562,9.7395935
0.3477478,-0.8672942999999999,9.744385
0.2902832,-0.88165283,9.643829
0.35253906,-0.814621,9.677353
0.33816528,-0.7858887,9.715652
0.28070068,-0.8960266,9.619888
0.32859802,-0.8720856,9.639038
0.2615509,-0.8864440999999998,9.710876
0.28549194,-0.86250305,9.7827
0.34295654,-0.85292053,9.710876
0.33816528,-0.86250305,9.720444
0.28070068,-0.8672942999999999,9.691711
0.28070068,-0.8577118,9.7348175
0.31422424,-0.8768616,9.634262
0.33337402,-0.9151764,9.68692
0.3190155,-0.8720856,9.710876
0.2902832,-0.8960266,9.691711
0.3190155,-0.89123535,9.677353
0.36689758,-0.93911743,9.677353
0.30464172,-0.9055939,9.691711
0.2902832,-0.9008026,9.730026
0.35253906,-0.91996765,9.682144
0.30943298,-0.9343262000000002,9.706085
0.28070068,-0.9151764,9.662979000000002
0.29507446,-0.814621,9.658203
0.31422424,-0.9247589,9.706085
0.29986572,-0.9151764,9.672562
0.3477478,-0.8768616,9.696503
0.33816528,-0.9247589,9.68692
0.33337402,-0.8960266,9.7348175
0.3477478,-0.9151764,9.720444
0.33337402,-0.8768616,9.677353
0.36210632,-0.8864440999999998,9.7395935
0.30943298,-0.8672942999999999,9.725235
0.32380676,-0.85292053,9.691711
0.27592468,-0.9055939,9.715652
0.28549194,-0.85292053,9.701294
0.33337402,-0.814621,9.801849
0.28549194,-0.84814453,9.787491
0.30464172,-0.83377075,9.725235
0.33816528,-0.8050384499999998,9.720444
0.30464172,-0.85292053,9.749176
0.32380676,-0.84814453,9.744385
0.27592468,-0.7954712,9.730026
0.28549194,-0.86250305,9.696503
0.28549194,-0.8720856,9.68692
0.28549194,-0.91996765,9.691711
0.29507446,-0.8720856,9.68692
0.32859802,-0.8960266,9.720444
0.31422424,-0.8433532999999999,9.68692
0.33816528,-0.8098297,9.710876
0.33337402,-0.86250305,9.792267
0.30943298,-0.88165283,9.715652
0.3190155,-0.8672942999999999,9.715652
0.30464172,-0.85292053,9.658203
0.32380676,-0.89123535,9.7395935
0.33337402,-0.838562,9.68692
0.26634216,-0.8289795,9.758759
0.29507446,-0.8768616,9.725235
0.32859802,-0.85292053,9.777908
0.30943298,-0.8577118,9.753967
0.3477478,-0.89123535,9.672562
0.31422424,-0.8720856,9.7348175
0.30943298,-0.8672942999999999,9.744385
0.31422424,-0.9055939,9.758759
0.35253906,-0.8864440999999998,9.7348175
0.34295654,-0.8864440999999998,9.701294
0.3190155,-0.9055939,9.66777
0.30943298,-0.8768616,9.696503
0.31422424,-0.8720856,9.677353
0.35253906,-0.8672942999999999,9.744385
0.32380676,-0.8960266,9.706085
0.30943298,-0.8864440999999998,9.7395935
0.28549194,-0.8577118,9.720444
0.29507446,-0.8720856,9.605530000000002
0.2902832,-0.84814453,9.730026
0.3190155,-0.88165283,9.701294
0.27592468,-0.88165283,9.696503
0.31422424,-0.8768616,9.773117
0.28070068,-0.8720856,9.768326
0.3190155,-0.8768616,9.816208
0.33816528,-0.86250305,9.82579
0.29986572,-0.8672942999999999,9.816208
0.28070068,-0.8577118,9.811432000000002
0.35253906,-0.84814453,9.753967
0.27592468,-0.84814453,9.801849
0.36210632,-0.85292053,9.639038
0.36210632,-0.86250305,9.586365
0.33337402,-0.8577118,9.504974
0.29507446,-0.88165283,9.452301
0.26634216,-0.8672942999999999,9.399628
0.26634216,-0.8241882299999999,9.552856
0.25198364,-0.94869995,9.658203
0.27592468,-0.8720856,9.797058
0.29507446,-0.91996765,9.988602
0.2902832,-0.94869995,9.969437
0.32859802,-0.9151764,10.065216
0.32380676,-0.93911743,10.074783
0.33337402,-0.88165283,9.8736725
0.3812561,-0.9295349,9.7395935
0.41957092,-0.9151764,9.615097
0.3190155,-0.8768616,9.528915
0.36210632,-0.9247589,9.485809
0.33337402,-0.9582672,9.504974
0.31422424,-0.9295349,9.615097
0.25675964,-0.9439087,9.5767975
0.29986572,-0.9439087,9.581589
0.24719238,-0.977417,9.629471
0.30464172,-0.94869995,9.749176
0.27113342,-0.972641,9.811432000000002
0.3190155,-0.84814453,9.758759
0.2615509,-0.88165283,9.7827
0.33337402,-0.88165283,9.835373
0.3477478,-0.84814453,9.777908
0.30464172,-0.8864440999999998,9.835373
0.2902832,-0.83377075,9.706085
0.32380676,-0.8194122299999999,9.811432000000002
0.29507446,-0.8194122299999999,9.773117
0.30943298,-0.79067993,9.763535
0.26634216,-0.8289795,9.849731
0.28070068,-0.7858887,9.753967
0.25198364,-0.7667389,9.840149
0.22802734,-0.7858887,9.816208
0.22325134,-0.77153015,9.715652
0.31422424,-0.83377075,9.730026
0.2615509,-0.79067993,9.701294
0.25198364,-0.77630615,9.672562
0.28070068,-0.8002472,9.615097
0.2902832,-0.8433532999999999,9.66777
0.25198364,-0.9008026,9.68692
0.27113342,-0.8768616,9.643829
0.30464172,-0.9343262000000002,9.691711
0.24240112,-0.98220825,9.768326
0.28549194,-0.977417,9.677353
0.25675964,-0.94869995,9.66777
0.2328186,-0.98220825,9.66777
0.21846008,-0.9247589,9.653412
0.25675964,-0.98220825,9.720444
0.25675964,-0.93911743,9.706085
0.24240112,-0.9343262000000002,9.682144
0.25198364,-1.0540466,9.763535
0.24719238,-1.0300903,9.725235
0.25198364,-0.977417,9.706085
0.27113342,-0.9869995,9.730026
0.27592468,-0.98220825,9.725235
0.30464172,-0.96784973,9.730026
0.28070068,-0.972641,9.758759
0.31422424,-0.98220825,9.634262
0.33816528,-0.99658203,9.639038
0.30943298,-0.9055939,9.696503
0.35253906,-0.9055939,9.792267
0.33337402,-0.9343262000000002,9.710876
0.33816528,-0.91038513,9.662979000000002
0.36210632,-0.91996765,9.720444
0.34295654,-0.972641,9.763535
0.33816528,-0.8960266,9.816208
0.3190155,-0.89123535,9.7827
0.32380676,-0.8098297,9.816208
0.32859802,-0.8864440999999998,9.763535
0.32380676,-0.8960266,9.691711
0.3190155,-0.8768616,9.730026
0.28549194,-0.8433532999999999,9.662979000000002
0.27113342,-0.88165283,9.600739
0.29986572,-0.7954712,9.68692
0.28549194,-0.8577118,9.691711
0.27592468,-0.8864440999999998,9.730026
0.29507446,-0.89123535,9.696503
0.30943298,-0.91038513,9.672562
0.36210632,-0.89123535,9.715652
0.29507446,-0.86250305,9.648621
0.29507446,-0.8672942999999999,9.648621
0.33816528,-0.84814453,9.658203
0.29507446,-0.86250305,9.677353
0.27113342,-0.9247589,9.619888
0.25198364,-0.91996765,9.682144
0.28549194,-0.96784973,9.725235
0.27592468,-0.9008026,9.7348175
0.30943298,-0.9008026,9.701294
0.27592468,-0.9295349,9.7827
0.30943298,-0.91038513,9.710876
0.30464172,-0.8864440999999998,9.7348175
0.27113342,-0.91038513,9.66777
0.28070068,-0.91996765,9.773117
0.25198364,-0.8720856,9.730026
0.29507446,-0.91996765,9.749176
0.30464172,-0.86250305,9.773117
0.28549194,-0.9055939,9.792267
0.27592468,-0.91038513,9.763535
0.29986572,-0.8960266,9.816208
0.25198364,-0.8768616,9.787491
0.25198364,-0.91996765,9.744385
0.27592468,-0.9008026,9.749176
0.28549194,-0.9630585,9.682144
0.29986572,-0.9439087,9.658203
0.27592468,-0.91996765,9.696503
0.2615509,-0.9439087,9.691711
0.24719238,-0.96784973,9.696503
0.28070068,-0.95347595,9.662979000000002
0.27113342,-0.9247589,9.653412
0.24719238,-0.99658203,9.672562
0.25198364,-0.98220825,9.7395935
0.22802734,-0.8864440999999998,9.62468
0.25198364,-0.94869995,9.677353
0.29986572,-0.9582672,9.773117
0.24240112,-0.8864440999999998,9.706085
0.28549194,-0.95347595,9.619888
0.27113342,-0.972641,9.706085
0.36210632,-0.9630585,9.720444
0.25198364,-0.93911743,9.629471
0.22802734,-0.8768616,9.653412
0.23760986,-0.9295349,9.720444
0.22325134,-0.972641,9.720444
0.30464172,-0.94869995,9.753967
0.28549194,-0.9055939,9.725235
0.27113342,-0.93911743,9.62468
0.30943298,-0.9582672,9.68692
0.25675964,-0.9582672,9.725235
0.2615509,-0.9055939,9.672562
0.33337402,-0.9008026,9.701294
0.2902832,-0.9582672,9.7395935
0.24719238,-0.95347595,9.763535
0.28070068,-0.95347595,9.710876
0.26634216,-0.91996765,9.730026
0.2902832,-0.91996765,9.682144
0.30464172,-0.9055939,9.653412
0.28070068,-0.9295349,9.725235
0.26634216,-0.9630585,9.662979000000002
0.25675964,-0.9343262000000002,9.797058
0.26634216,-0.8672942999999999,9.7348175
0.28070068,-0.8960266,9.753967
0.30464172,-0.9343262000000002,9.662979000000002
0.31422424,-0.91996765,9.715652
0.26634216,-0.94869995,9.715652
0.29507446,-0.9439087,9.82579
0.2328186,-0.977417,9.730026
0.25675964,-0.89123535,9.744385
0.27592468,-0.91038513,9.7395935
0.29507446,-0.95347595,9.744385
0.24240112,-0.9439087,9.720444
0.2615509,-0.95347595,9.758759
0.24719238,-0.88165283,9.715652
0.2615509,-0.9008026,9.706085
0.32859802,-0.9151764,9.682144
0.2328186,-0.93911743,9.753967
0.29507446,-0.9630585,9.677353
0.29507446,-0.95347595,9.744385
0.27592468,-0.9439087,9.744385
0.24240112,-0.972641,9.629471
0.31422424,-0.977417,9.7395935
0.25675964,-0.91996765,9.682144
0.28549194,-1.0013733,9.591156
0.24240112,-1.0061493,9.629471
0.2615509,-0.9582672,9.68692
0.27592468,-0.95347595,9.68692
0.2615509,-0.9582672,9.720444
0.3190155,-0.96784973,9.725235
0.28549194,-0.98220825,9.801849
0.25675964,-0.9630585,9.816208
0.2328186,-0.96784973,9.720444
0.29986572,-0.977417,9.768326
0.23760986,-0.977417,9.787491
0.27592468,-0.93911743,9.744385
0.30943298,-0.9151764,9.677353
0.3477478,-0.94869995,9.701294
0.24719238,-0.9439087,9.567215
0.29986572,-0.95347595,9.528915
0.23760986,-0.9055939,9.562424
0.27113342,-0.98220825,9.519333
0.22802734,-0.977417,9.5767975
0.20887756,-1.0061493,9.763535
0.21846008,-1.0109406,9.868881
0.21846008,-1.0588226,9.950287
0.2328186,-0.99658203,9.988602
0.25675964,-1.0827637,9.935928
0.27592468,-1.0205231,9.835373
0.29986572,-0.98220825,9.816208
0.30464172,-0.93911743,9.68692
0.29986572,-1.0109406,9.567215
0.2902832,-0.9869995,9.548065
0.26634216,-0.98220825,9.557648
0.31422424,-0.9917908,9.50975
0.22802734,-1.0396729,9.519333
0.25675964,-1.0157318,9.581589
0.20887756,-1.0779877000000002,9.581589
0.2615509,-1.0540466,9.615097
0.2615509,-0.9869995,9.730026
0.31422424,-1.0588226,9.662979000000002
0.27592468,-0.99658203,9.66777
0.29507446,-1.0061493,9.68692
0.31422424,-0.9582672,9.7827
0.30943298,-0.9247589,9.797058
0.30943298,-0.977417,9.753967
0.2615509,-0.91996765,9.701294
0.25675964,-0.9343262000000002,9.744385
0.25198364,-0.8864440999999998,9.787491
0.25675964,-0.89123535,9.768326
0.25675964,-0.9247589,9.8736725
0.25198364,-0.89123535,9.792267
0.23760986,-0.8960266,9.840149
0.29986572,-0.88165283,9.811432000000002
0.25198364,-0.85292053,9.763535
0.23760986,-0.9630585,9.68692
0.24719238,-0.9439087,9.710876
0.24719238,-0.93911743,9.691711
0.27113342,-0.972641,9.68692
0.23760986,-0.93911743,9.758759
0.2615509,-0.98220825,9.658203
0.22802734,-1.0444641,9.691711
0.2040863,-1.0300903,9.634262
0.2328186,-1.0444641,9.68692
0.24719238,-1.0827637,9.66777
0.1993103,-1.0061493,9.768326
0.21846008,-1.1019287,9.682144
0.2328186,-1.0636139,9.643829
0.1993103,-1.0731964,9.730026
0.25675964,-1.1210785,9.710876
0.22325134,-1.0588226,9.7348175
0.2615509,-1.0875549000000002,9.643829
0.27113342,-1.0779877000000002,9.749176
0.1993103,-1.0827637,9.648621
