accX,accY,accZ
-0.15861511,-1.6902924,9.304459
-0.11073303,-1.7333832,9.294876
-0.12988281,-1.7046661,9.299667
-0.1490326,-1.6998749,9.266144
-0.11073303,-1.7238159,9.357117
-0.14424133,-1.7046661,9.347549
-0.1490326,-1.7190247,9.309235
-0.1490326,-1.7286072,9.337967
-0.14424133,-1.6184692,9.3284
-0.20170593,-1.6759338,9.318817
-0.17297362999999996,-1.6759338,9.208679
-0.19213867,-1.637619,9.304459
-0.12030029,-1.6711426,9.261353
-0.13467407,-1.6998749,9.347549
-0.16819763,-1.6759338,9.266144
-0.15382385,-1.6472015,9.285294
-0.16340637,-1.6855011,9.256561
-0.17297362999999996,-1.6855011,9.261353
-0.17297362999999996,-1.6328278,9.266144
-0.20170593,-1.6328278,9.299667
-0.1777649,-1.6902924,9.318817
-0.12509155,-1.6663513,9.323608
-0.19691467,-1.6759338,9.290085
-0.20170593,-1.6902924,9.342758
-0.16819763,-1.6519928,9.256561
-0.17297362999999996,-1.6950836,9.2374115
-0.21128845,-1.7046661,9.280502
-0.18255615,-1.6711426,9.2374115
-0.18734741,-1.6424103,9.280502
-0.21128845,-1.6902924,9.323608
-0.16819763,-1.6711426,9.290085
-0.20649719,-1.6663513,9.3714905
-0.16819763,-1.6807251,9.2374115
-0.1777649,-1.66156,9.352341
-0.15861511,-1.6950836,9.3284
-0.12030029,-1.7142334,9.347549
-0.17297362999999996,-1.6759338,9.251785000000002
-0.11073303,-1.6711426,9.227844
-0.13467407,-1.7046661,9.333176000000002
-0.13467407,-1.7094421,9.3284
-0.1490326,-1.66156,9.3954315
-0.16819763,-1.6950836,9.294876
-0.16819763,-1.6519928,9.352341
-0.12988281,-1.6950836,9.309235
-0.15861511,-1.6567688,9.361908
-0.18734741,-1.6519928,9.314026
-0.13467407,-1.6950836,9.299667
-0.11552429,-1.7046661,9.304459
-0.12509155,-1.6759338,9.256561
-0.19691467,-1.7046661,9.3284
-0.16819763,-1.6663513,9.323608
-0.20649719,-1.6519928,9.323608
-0.15861511,-1.6424103,9.309235
-0.14424133,-1.6184692,9.347549
-0.1490326,-1.6567688,9.352341
-0.13946533,-1.6807251,9.285294
-0.19691467,-1.6855011,9.3284
-0.14424133,-1.6424103,9.290085
-0.15382385,-1.6855011,9.285294
-0.12988281,-1.7046661,9.256561
-0.1777649,-1.7046661,9.270935
-0.1777649,-1.66156,9.261353
-0.14424133,-1.6663513,9.2374115
-0.13467407,-1.6711426,9.337967
-0.13946533,-1.6519928,9.290085
-0.15861511,-1.6328278,9.266144
-0.1490326,-1.6855011,9.280502
-0.12030029,-1.6855011,9.299667
-0.16819763,-1.6807251,9.2374115
-0.19213867,-1.6902924,9.270935
-0.16819763,-1.7094421,9.304459
-0.15382385,-1.6280518,9.3284
-0.1777649,-1.6807251,9.290085
-0.18255615,-1.7094421,9.3284
-0.12509155,-1.6711426,9.280502
-0.20649719,-1.66156,9.304459
-0.1490326,-1.6855011,9.285294
-0.16340637,-1.6950836,9.251785000000002
-0.17297362999999996,-1.6998749,9.333176000000002
-0.15382385,-1.6807251,9.366699
-0.12030029,-1.7238159,9.318817
-0.20170593,-1.6759338,9.3714905
-0.18734741,-1.66156,9.366699
-0.18734741,-1.6998749,9.3284
-0.15382385,-1.6807251,9.299667
-0.20170593,-1.7190247,9.290085
-0.12988281,-1.7094421,9.323608
-0.16819763,-1.7094421,9.357117
-0.15382385,-1.6711426,9.405014
-0.16819763,-1.6711426,9.290085
-0.21607971,-1.7046661,9.184738
-0.20170593,-1.6902924,9.294876
-0.14424133,-1.66156,9.3284
-0.15382385,-1.6902924,9.261353
-0.13467407,-1.6232605,9.299667
-0.18734741,-1.6855011,9.275726
-0.18734741,-1.6519928,9.342758
-0.13946533,-1.637619,9.290085
-0.22564697,-1.6472015,9.304459
-0.11552429,-1.6663513,9.333176000000002
-0.21607971,-1.6472015,9.256561
-0.15861511,-1.6472015,9.309235
-0.17297362999999996,-1.6232605,9.309235
-0.20170593,-1.6711426,9.280502
-0.14424133,-1.6280518,9.337967
-0.1490326,-1.6759338,9.309235
-0.15382385,-1.6663513,9.290085
