accX,accY,accZ
0.33816528,-3.4290924,9.107529
0.29986572,-3.4147186,9.059647
0.2615509,-3.3668365,9.188934
0.29507446,-3.4578247,9.117111
0.27592468,-3.4243011,9.203293
0.29986572,-3.4817657,9.227234
0.27592468,-3.4530334,9.169785
0.2615509,-3.4290924,9.179352
0.27113342,-3.467392,9.107529
0.24240112,-3.4290924,9.050064
0.28070068,-3.4578247,9.1458435
0.2902832,-3.4578247,9.141052
0.27113342,-3.4578247,9.059647
0.26634216,-3.3668365,9.13147
0.27592468,-3.40036,9.188934
0.27113342,-3.4386597,9.169785
0.29507446,-3.443451,9.1506195
0.30464172,-3.40036,9.160202000000002
0.26634216,-3.4290924,9.155411
0.22802734,-3.4721832,9.030914
0.2328186,-3.4290924,9.169785
0.24240112,-3.4338684,9.141052
0.21846008,-3.4530334,9.179352
0.24240112,-3.4147186,9.141052
0.22325134,-3.4721832,9.160202000000002
0.24719238,-3.4338684,9.117111
0.27113342,-3.4865417,9.11232
0.25198364,-3.4290924,9.083588
0.30464172,-3.4578247,9.160202000000002
0.2902832,-3.5296478,9.164993
0.30464172,-3.5104828,9.212875
0.36210632,-3.5200653,9.083588
0.33816528,-3.5200653,9.164993
0.31422424,-3.515274,9.174561
0.33816528,-3.5248566,9.097946
0.33337402,-3.4961243,9.13147
0.3190155,-3.5200653,9.179352
0.37168884,-3.534439,9.117111
0.33337402,-3.4961243,9.188934
0.30943298,-3.4961243,9.121902
0.30943298,-3.4817657,9.09317
0.35253906,-3.4482422,9.035706
0.30943298,-3.4817657,9.141052
0.37168884,-3.4530334,9.045288
0.3477478,-3.4865417,9.155411
0.36210632,-3.4721832,9.040497
0.35731506,-3.4817657,9.097946
0.33816528,-3.4578247,9.09317
0.3477478,-3.467392,9.160202000000002
0.2902832,-3.4578247,9.107529
0.29507446,-3.4482422,9.117111
0.32859802,-3.515274,9.102737
0.30943298,-3.467392,9.13147
0.32859802,-3.515274,9.078796
0.28549194,-3.5248566,9.016556
0.27592468,-3.5296478,9.050064
0.27113342,-3.4961243,9.083588
0.24240112,-3.57753,9.09317
0.28549194,-3.5248566,9.117111
0.29507446,-3.4769745,9.016556
0.29507446,-3.534439,9.074005
0.24240112,-3.467392,9.059647
0.26634216,-3.467392,9.126678
0.22802734,-3.4482422,9.179352
0.28070068,-3.4817657,9.179352
0.22802734,-3.467392,9.107529
0.24240112,-3.4290924,9.160202000000002
0.25675964,-3.5200653,9.121902
0.26634216,-3.4865417,9.069229000000002
0.2040863,-3.4817657,9.1506195
0.2615509,-3.4626007,9.035706
0.26634216,-3.534439,9.179352
0.25675964,-3.4626007,9.169785
0.25675964,-3.491333,9.117111
0.27592468,-3.4530334,9.097946
0.1993103,-3.491333,9.126678
0.25675964,-3.5200653,9.188934
0.26634216,-3.5296478,9.184143
0.24719238,-3.534439,9.030914
0.2902832,-3.4961243,9.002181999999998
0.23760986,-3.5104828,9.121902
0.25675964,-3.467392,9.107529
0.2615509,-3.41951,9.1506195
0.28549194,-3.4530334,9.203293
0.23760986,-3.443451,9.102737
0.32380676,-3.5200653,9.13147
0.31422424,-3.467392,9.169785
0.28070068,-3.4961243,9.078796
0.23760986,-3.4961243,9.083588
0.32380676,-3.4721832,9.026123
0.22802734,-3.4721832,9.121902
0.28070068,-3.5200653,9.107529
0.26634216,-3.539215,9.136261
0.27592468,-3.467392,9.097946
0.29507446,-3.4721832,9.121902
0.28549194,-3.491333,9.088379
0.27592468,-3.4243011,9.160202000000002
0.27113342,-3.4482422,9.074005
0.24240112,-3.4961243,9.050064
0.2902832,-3.4865417,9.102737
0.3190155,-3.5009155,9.141052
0.27592468,-3.443451,9.09317
0.29507446,-3.5104828,9.126678
